sample,Gene,value,group,replicate
P-I,Inpp4a,6.6105893690425495,Posterior,1
P-I,Coa5,10.118226433727548,Posterior,1
P-I,Unc50,8.367805375766686,Posterior,1
P-I,Mgat4a,7.220538220266605,Posterior,1
P-I,Cracdl,3.4322220030407626,Posterior,1
P-I,Tsga10,7.782352975777411,Posterior,1
P-I,Gm26805,1.153357967241397,Posterior,1
P-I,Lipt1,5.237613602168961,Posterior,1
P-I,Mitd1,8.40995904201858,Posterior,1
P-I,Mrpl30,10.041531479917731,Posterior,1
P-I,Txndc9,11.937545011258486,Posterior,1
P-I,Eif5b,11.77921462483065,Posterior,1
P-I,Rev1,7.356084372839277,Posterior,1
P-I,Aff3,3.061060876796761,Posterior,1
P-I,Lonrf2,5.840923084659273,Posterior,1
P-I,Chst10,8.389036162805482,Posterior,1
P-I,Pdcl3,8.430582816988943,Posterior,1
P-I,Npas2,2.2243275660477977,Posterior,1
P-I,Rpl31,14.902868002663261,Posterior,1
P-I,Tbc1d8,7.6827123021651165,Posterior,1
P-I,Cnot11,8.585747794378827,Posterior,1
P-I,Gm15832,4.363799222144243,Posterior,1
P-I,Rnf149,6.748393915864599,Posterior,1
P-I,Creg2,4.080319286650043,Posterior,1
P-I,D930019O06Rik,3.727169133416919,Posterior,1
P-I,Rfx8,3.727169133416919,Posterior,1
P-I,1700066B17Rik,4.739335788951239,Posterior,1
P-I,Map4k4,12.291552266245606,Posterior,1
P-I,Il1r2,0.0,Posterior,1
P-I,Il1r1,1.786019294989321,Posterior,1
P-I,Il1rl2,3.854734930120239,Posterior,1
P-I,Il1rl1,1.786019294989321,Posterior,1
P-I,Il18rap,0.0,Posterior,1
P-I,Mfsd9,3.4322220030407626,Posterior,1
P-I,Gm28634,0.0,Posterior,1
P-I,Gm28140,0.0,Posterior,1
P-I,Pantr1,3.258544711917924,Posterior,1
P-I,Pou3f3,2.2243275660477977,Posterior,1
P-I,Mrps9,8.455954731218972,Posterior,1
P-I,Gpr45,5.4545330770518055,Posterior,1
P-I,Tgfbrap1,7.970159229691042,Posterior,1
P-I,8430432A02Rik,0.0,Posterior,1
P-I,AI597479,8.072126831377465,Posterior,1
P-I,Fhl2,8.239265786604452,Posterior,1
P-I,Nck2,7.584905269658408,Posterior,1
P-I,Ecrg4,1.786019294989321,Posterior,1
P-I,Gm29155,1.153357967241397,Posterior,1
P-I,Gm29156,1.153357967241397,Posterior,1
P-I,Uxs1,8.519906429105776,Posterior,1
P-I,Tpp2,10.515749731376687,Posterior,1
P-I,Mettl21c,2.2243275660477977,Posterior,1
P-I,Lrtm3,2.560040056742831,Posterior,1
P-I,Tex30,9.99209106785799,Posterior,1
P-I,Poglut2,9.062853567105785,Posterior,1
P-I,Bivm,10.20158737389364,Posterior,1
P-I,Ercc5,6.094596240825219,Posterior,1
P-I,Gulp1,6.458218273192129,Posterior,1
P-I,Col3a1,5.140806635757834,Posterior,1
P-I,Col5a2,8.931551403369358,Posterior,1
P-I,Wdr75,8.913349875874475,Posterior,1
P-I,Slc40a1,6.874175602538005,Posterior,1
P-I,Dnah7b,2.2243275660477977,Posterior,1
P-I,Slc39a10,10.241528503382769,Posterior,1
P-I,Gm28151,6.1202144097452535,Posterior,1
P-I,Gm28321,0.0,Posterior,1
P-I,Tmeff2,0.0,Posterior,1
P-I,Gm28320,0.0,Posterior,1
P-I,Gm29325,1.786019294989321,Posterior,1
P-I,Cavin2,1.786019294989321,Posterior,1
P-I,Nabp1,4.803992790968295,Posterior,1
P-I,Gm17767,1.786019294989321,Posterior,1
P-I,Myo1b,9.638076731119353,Posterior,1
P-I,Gm29453,0.0,Posterior,1
P-I,Gm28323,1.786019294989321,Posterior,1
P-I,Stat4,2.560040056742831,Posterior,1
P-I,Gm31812,1.153357967241397,Posterior,1
P-I,Stat1,6.628552160402123,Posterior,1
P-I,Gls2,9.955201225749782,Posterior,1
P-I,Nab1,7.030963655839829,Posterior,1
P-I,Nemp2,6.975901095216344,Posterior,1
P-I,Mfsd6,4.982206608041338,Posterior,1
P-I,Inpp1,5.237613602168961,Posterior,1
P-I,Hibch,7.934503056471091,Posterior,1
P-I,Akap19,3.5872199173429484,Posterior,1
P-I,1700019A02Rik,2.2243275660477977,Posterior,1
P-I,Pms1,6.6105893690425495,Posterior,1
P-I,Ormdl1,9.069443983892922,Posterior,1
P-I,Osgepl1,9.576947643444464,Posterior,1
P-I,Asdurf,8.963746428827662,Posterior,1
P-I,Dnah7a,3.4322220030407626,Posterior,1
P-I,Stk17b,6.041953420836523,Posterior,1
P-I,Hecw2,5.643059776914858,Posterior,1
P-I,Ccdc150,1.786019294989321,Posterior,1
P-I,Gtf3c3,7.905329714276342,Posterior,1
P-I,Pgap1,7.30114587581036,Posterior,1
P-I,Ankrd44,5.237613602168961,Posterior,1
P-I,Sf3b2,12.45178265158513,Posterior,1
P-I,Coq10b,7.16007287170675,Posterior,1
P-I,Hspd1,12.922649562072243,Posterior,1
P-I,Hspe1,13.966692854719609,Posterior,1
P-I,Mobq4,10.46416752108312,Posterior,1
P-I,Rftn2,6.3323527619900695,Posterior,1
P-I,Gm10561,1.153357967241397,Posterior,1
P-I,Mars2,7.184563943482679,Posterior,1
P-I,Boll,1.786019294989321,Posterior,1
P-I,Plcl1,1.786019294989321,Posterior,1
P-I,Gm28240,0.0,Posterior,1
P-I,Satb2,6.194447580817842,Posterior,1
P-I,9130024F11Rik,3.258544711917924,Posterior,1
P-I,4930558J18Rik,3.4322220030407626,Posterior,1
P-I,1700066M21Rik,4.865875942674617,Posterior,1
P-I,Tyw5,6.731871195917569,Posterior,1
P-I,Maip1,9.29426875601604,Posterior,1
P-I,Spats2l,6.194447580817842,Posterior,1
P-I,Kctd18,6.796856162036657,Posterior,1
P-I,Sgo2a,9.198308899762354,Posterior,1
P-I,Aox1,0.0,Posterior,1
P-I,Aox3,3.061060876796761,Posterior,1
P-I,Aox1,0.0,Posterior,1
P-I,Bzw1,12.490971686388907,Posterior,1
P-I,Clk1,9.520347166334801,Posterior,1
P-I,Ppil3,8.058940410831132,Posterior,1
P-I,Nif3l1,8.845854776870308,Posterior,1
P-I,Orc2,9.971126799013797,Posterior,1
P-I,Gm15834,1.153357967241397,Posterior,1
P-I,Hycc2,8.052301726310493,Posterior,1
P-I,Ndufb3,10.79660614051162,Posterior,1
P-I,Cflar,8.378459823126144,Posterior,1
P-I,Casp8,9.803359602936212,Posterior,1
P-I,Trak2,8.69633062223875,Posterior,1
P-I,Stradb,7.584905269658408,Posterior,1
P-I,Capstert,0.0,Posterior,1
P-I,Tmem237,8.038932002951475,Posterior,1
P-I,G730003C15Rik,4.525917441146798,Posterior,1
P-I,Mpp4,1.153357967241397,Posterior,1
P-I,Als2,4.739335788951239,Posterior,1
P-I,Cdk15,1.153357967241397,Posterior,1
P-I,Fzd7,8.460976005871416,Posterior,1
P-I,Gm26813,2.2243275660477977,Posterior,1
P-I,Gm973,1.153357967241397,Posterior,1
P-I,Sumo1,10.958918052210796,Posterior,1
