ID,P_VALUE,Q_VALUE,PERIOD,LAG,AMPLITUDE,OFFSET,MEAN_PERIODICITY,SCATTER,TP_30_REP_1,TP_30_REP_2,TP_30_REP_3,TP_30_REP_4,TP_60_REP_1,TP_60_REP_2,TP_60_REP_3,TP_60_REP_4,TP_90_REP_1,TP_90_REP_2,TP_90_REP_3,TP_90_REP_4,TP_120_REP_1,TP_120_REP_2,TP_120_REP_3,TP_120_REP_4,name,Protein.Group,Protein.Names,Genes,First.Protein.Description,ID.1,imputed,num_NAs,P1_vs_P2_CI.L,P1_vs_P2_CI.R,P1_vs_P2_diff,P1_vs_P2_p.adj,P1_vs_P2_p.val,P1_vs_P3_CI.L,P1_vs_P3_CI.R,P1_vs_P3_diff,P1_vs_P3_p.adj,P1_vs_P3_p.val,P1_vs_P4_CI.L,P1_vs_P4_CI.R,P1_vs_P4_diff,P1_vs_P4_p.adj,P1_vs_P4_p.val,P2_vs_P3_CI.L,P2_vs_P3_CI.R,P2_vs_P3_diff,P2_vs_P3_p.adj,P2_vs_P3_p.val,P2_vs_P4_CI.L,P2_vs_P4_CI.R,P2_vs_P4_diff,P2_vs_P4_p.adj,P2_vs_P4_p.val,P3_vs_P4_CI.L,P3_vs_P4_CI.R,P3_vs_P4_diff,P3_vs_P4_p.adj,P3_vs_P4_p.val,P1_vs_P2_significant,P1_vs_P3_significant,P1_vs_P4_significant,P2_vs_P3_significant,P2_vs_P4_significant,P3_vs_P4_significant,significant,Matched_UniProt,Ensembl_ID
Cxxc5,0.22297284,0.6829093121651619,127.58151,73.09882207347911,0.095549283,22.064091126367213,0.598903,1.642781527897833,22.17249067,22.1498162,21.8078997,22.00969279,22.18606264,22.04397478,22.14670676,22.08583716,22.23933841,22.15515096,21.95058369,22.26487637,22.04664041,21.79278173,21.95352442,22.12211126,1803,Q91WA4,CXXC5_MOUSE,Cxxc5,CXXC-type zinc finger protein 5,Q91WA4,False,0,-0.295573232662257,0.13423224521543,-0.0806704937234137,0.998956605376712,0.43423734620143,-0.332415257839355,0.0973902200383318,-0.117512518900512,0.938700630523855,0.260460645456273,-0.158692353762312,0.271113124115374,0.0562103851765308,0.956641699972075,0.583688880899549,-0.251744764115941,0.178060713761745,-0.0368420251770978,0.996754874929961,0.718616020361161,-0.0780218600388988,0.351783617838788,0.136880878899944,0.993352881137935,0.193462587863332,-0.041179834861801,0.388625643015886,0.173722904077042,0.594800151653639,0.104914560526325,False,False,False,False,False,False,False,CXXC5_MOUSE,ENSMUSG00000046668
Cyb5a,0.132496,0.655380961,126.47257,6.038620515400565,0.1746631768882961,25.880804340724048,0.57055295,1.4382307364449036,25.7218063,26.0148135,25.88779896,26.24130731,25.73865743,25.67436781,25.60730524,25.80247804,25.75093602,25.7395872,25.65967277,26.08773981,25.8888669,25.7071263,25.99137201,26.41285098,1804,P56395,CYB5_MOUSE,Cyb5a,Cytochrome b5,P56395,False,0,-0.0545685698599058,0.576027351033136,0.260729390586615,0.99756991063135,0.0978804603987702,-0.158350388828789,0.472245532064252,0.156947571617732,0.946021967560123,0.303775092327757,-0.348920489748731,0.28167543114431,-0.0336225293022103,0.967957665388097,0.822407965025037,-0.419079779415404,0.211516141477637,-0.103781818968883,0.995939301895104,0.491811873504952,-0.609649880335346,0.0209460405576954,-0.294351919888825,0.98808945944732,0.0650159726450668,-0.505868061366463,0.124727859526579,-0.190570100919942,0.819361200425741,0.215837024894794,False,False,False,False,False,False,False,CYB5_MOUSE,ENSMUSG00000024646
Cyb5b,0.5640665742543111,0.9046232649105016,129.47922,4.121451499491676,0.2149404790255927,24.01306527605721,0.2787015,1.464226652445462,24.55247668,24.14208085,24.09493568,23.9411157,23.88958427,24.07911489,23.66425762,23.13206656,24.14713109,23.54060402,24.0914288,24.28507268,24.04517479,24.21940636,24.30487784,23.75002984,1805,Q9CQX2,CYB5B_MOUSE,Cyb5b,Cytochrome b5 type B,Q9CQX2,False,0,0.0343163942360429,0.948476387229406,0.491396390732724,0.995608252977527,0.0369395247252442,-0.290486919252424,0.623673073740939,0.166593077244258,0.960767391830958,0.44742272910977,-0.354299979639702,0.55986001335366,0.102780016856979,0.959852983893718,0.637077114403985,-0.781883309985148,0.132276683008215,-0.324803313488466,0.991937713196933,0.14976188226533,-0.845696370372427,0.0684636226209361,-0.388616373875745,0.990005417502302,0.0896448585359391,-0.52089305688396,0.393266936109403,-0.0638130603872789,0.962967010913282,0.769020536611662,False,False,False,False,False,False,False,CYB5B_MOUSE,ENSMUSG00000031924
Cyb5r1,0.3758532363767086,0.7987916152603229,126.46778,62.39671474584562,0.2713198815663051,21.681811358208943,0.3446169,1.0389225816588767,20.98361703,21.69255905,21.49304105,21.58206177,21.82312067,22.24284637,22.60133253,22.06792366,21.78790231,21.74942569,21.74762342,20.72689202,21.80228186,21.6374057,21.32346498,21.88068115,1806,Q9DB73,NB5R1_MOUSE,Cyb5r1,NADH-cytochrome b5 reductase 1,Q9DB73,False,0,-1.26907163106065,-0.222900527438924,-0.745986079249786,0.988096401253383,0.0084985681580946,-0.588226685567094,0.457944418054631,-0.0651411337562315,0.975563803400087,0.793301116098964,-0.746224247397635,0.299946856224089,-0.223138695586773,0.936175649981359,0.375741085534165,0.157759393682692,1.20393049730442,0.680844945493554,0.964412106253628,0.0144128072960102,-0.0002381681478491,1.04593293547388,0.522847383663013,0.986227876870206,0.0500909687499295,-0.681083113641403,0.365087989980321,-0.157997561830541,0.941097297827198,0.527597094870706,False,False,False,False,False,False,False,NB5R1_MOUSE,ENSMUSG00000026456
Cyb5r3,0.21114025,0.6784601783288045,130.2229,109.84577699493684,0.4226916616007261,26.69478716587531,0.6772444,1.6188098709871896,26.71432373,25.91302934,27.04489774,25.74198595,25.80252116,27.07096501,26.67749354,26.22509893,27.44360914,26.55608858,26.76848026,26.58709721,26.18098436,27.31848939,27.19666685,27.65859524,1807,Q9DCN2;Q9DCN2-2,NB5R3_MOUSE,Cyb5r3,NADH-cytochrome b5 reductase 3,Q9DCN2,False,0,-0.887907748084248,0.706986802267113,-0.0904604729085676,0.999274060328473,0.811312630374159,-1.28270688139965,0.312187668951714,-0.485259606223966,0.927549187929907,0.212905126409341,-1.53257204552311,0.0623225048282476,-0.735124770347433,0.723327532818511,0.0680597425763646,-1.19224640849108,0.402648141860282,-0.394799133315399,0.994666302728795,0.306303301571877,-1.44211157261455,0.152782977736815,-0.644664297438865,0.990815873898584,0.104902548225088,-1.04731243929915,0.547582111052214,-0.249865164123467,0.938923940189934,0.512525046644792,False,False,False,False,False,False,False,NB5R3_MOUSE,ENSMUSG00000018042
Cyb5r4,0.50537881,0.8959751127833772,125.52356,81.90854942,0.061094097,21.26465510422968,0.47431907,2.2730494522204383,21.27898223,21.36670788,21.15501903,21.18318376,21.26652048,21.18920243,21.25475129,21.35034617,21.59757167,21.15927233,21.18246534,21.45329276,21.40368872,21.23386305,21.15391574,21.06611268,1808,Q3TDX8,NB5R4_MOUSE,Cyb5r4,Cytochrome b5 reductase 4,Q3TDX8,False,0,-0.24226359820955,0.203799870157826,-0.019231864025862,0.99929741322862,0.855933939348943,-0.325209031570946,0.120854436796431,-0.102177297387257,0.951110914351968,0.34250721337065,-0.19145355622906,0.254609912138317,0.0315781779546285,0.965869878692776,0.765856793847584,-0.305977167545084,0.140086300822293,-0.0829454333613953,0.99565978182656,0.438418345552652,-0.172221692203198,0.273841776164179,0.0508100419804904,0.996435686828342,0.632697198617818,-0.0892762588418027,0.356787209525574,0.133755475341886,0.822779806006608,0.219233006560913,False,False,False,False,False,False,False,NB5R4_MOUSE,ENSMUSG00000032872
Cybc1,0.1368759155856542,0.655380961,126.43314,70.42860921981419,0.157382020506151,22.183252991978343,0.50270796,1.4427564956004872,21.76110172,22.26774372,22.30763408,21.86697396,22.19858723,22.76095126,22.47720288,22.12743711,22.29367676,22.38879494,22.21123274,21.91830186,22.03343692,22.11828963,22.21032267,22.14307833,1809,Q3TYS2,CYBC1_MOUSE,Cybc1,Cytochrome b-245 chaperone 1,Q3TYS2,False,0,-0.675548198789577,-0.0048143014337551,-0.340181250111666,0.996232870339844,0.0472094683627823,-0.487505155196522,0.1832287421593,-0.152138206518611,0.951644631595758,0.347097996212592,-0.410785470023127,0.259948427332694,-0.0754185213452168,0.959851223074481,0.63704535832258,-0.147323905084856,0.523409992270966,0.188043043593055,0.993994418135567,0.249093572051687,-0.0706042199114616,0.60012967744436,0.264762728766449,0.991154474158159,0.112537999651551,-0.258647263504517,0.412086633851305,0.0767196851733942,0.952862334203866,0.631294025969179,False,False,False,False,False,False,False,CYBC1_MOUSE,ENSMUSG00000039294
Cyc1,0.4164098161801365,0.8335245156716233,124.843506,99.34730535220766,0.091340905,25.733337434605488,0.335448,1.5337829748427585,25.97260676,25.72236229,25.67743004,25.44309477,25.61288282,25.78179118,25.75744095,25.41022924,25.86601858,25.70070622,25.93176899,25.98620536,25.66454384,25.67251274,25.70448936,25.85133525,1810,Q9D0M3,CY1_MOUSE,Cyc1,"Cytochrome c1, heme protein, mitochondrial",Q9D0M3,False,0,-0.180217918709678,0.3067927538519,0.0632874175711109,0.999120486402115,0.586053840055232,-0.410806653454204,0.0762040191073744,-0.167301317173415,0.909409622019546,0.162731761891601,-0.262852165736407,0.224158506825172,-0.0193468294556176,0.969431130119769,0.867136256817865,-0.474094071025315,0.0129166015362635,-0.230588734744526,0.986273882010538,0.0616916296736036,-0.326139583307518,0.160871089254061,-0.0826342470267285,0.995859401173778,0.478730350005036,-0.095550848562992,0.391459823998586,0.147954487717797,0.817000420361781,0.213555090374558,False,False,False,False,False,False,False,CY1_MOUSE,ENSMUSG00000022551
Cycs,0.5152706253525272,0.8959751127833772,123.582695,110.14526202978898,0.1641773844706912,27.848857788944144,0.30668375,0.9847997274219824,27.80097269,27.84535071,27.65092646,27.99685319,27.87731341,27.52704472,27.54765238,27.58972843,27.70584879,28.28675188,28.15919424,27.83847513,27.96098083,27.97290446,27.90740748,27.87662287,1811,P62897,CYC_MOUSE,Cycs,"Cytochrome c, somatic",P62897,False,0,-0.0778793907690973,0.454061451653074,0.188091030441988,0.998112532407539,0.151587866999427,-0.440012165549603,0.0919286768725689,-0.174041744338517,0.917568355315566,0.182278748668668,-0.371923568576142,0.160017273846029,-0.105953147365057,0.940535723810658,0.407284558518305,-0.628103195991591,-0.0961623535694196,-0.362132774780505,0.957470953499986,0.0111827712711361,-0.560014599018131,-0.0280737565959592,-0.294044177807045,0.982402020938755,0.0326170024319,-0.197881824237625,0.334059018184546,0.0680885969734604,0.948923622262405,0.591629349792436,False,False,False,False,False,False,False,CYC_MOUSE,ENSMUSG00000063694
Cyfip1,0.2478465874993176,0.6976374634392635,125.59209,69.96010499160164,0.1912853122246443,24.893251113095697,0.39566615,1.5051742870723623,24.57860863,24.3118314,24.99800185,24.87018038,24.94527109,25.45824083,25.25487929,25.14244025,25.02425548,25.14510817,25.12011289,24.16517016,24.95980176,24.99366386,25.07617747,24.42537648,1812,A0A0R4J119,A0A0R4J119_MOUSE,Cyfip1,Cytoplasmic FMR1-interacting protein,A0A0R4J119,False,0,-0.991037105251928,-0.0300674999776822,-0.510552302614805,0.995746733387775,0.0388645006018814,-0.654490913580127,0.306478691694118,-0.174006110943004,0.960971362879234,0.450265907789059,-0.654584130595375,0.30638547467887,-0.174099327958253,0.945522228225846,0.450028281702973,-0.143938610965322,0.817030994308923,0.3365461916718,0.992105546176778,0.155254048839781,-0.14403182798057,0.816937777293675,0.336452974656552,0.992543160686136,0.155360400781801,-0.480578019652371,0.480391585621875,-9.32170152481149e-05,0.972901885111158,0.999673888438634,False,False,False,False,False,False,False,A0A0R4J119_MOUSE,ENSMUSG00000030447
Cyfip1.1,0.2625537599999999,0.7069410106799936,125.80541,76.08570228943621,0.1880849521308135,22.48554410674931,0.4230264,1.727165526715552,22.18374045,21.84038086,22.4442933,22.64819759,22.49457122,22.86441606,22.75105878,22.75403433,22.44202965,23.01309724,22.77251705,21.8833848,22.68970792,22.48859496,22.55088126,22.09771148,1813,Q7TMB8,CYFP1_MOUSE,Cyfip1,Cytoplasmic FMR1-interacting protein 1,Q7TMB8,False,0,-0.91857913632375,0.0448450466382938,-0.436867044842728,0.99708889561412,0.072128673350731,-0.730316224913679,0.233107958048365,-0.248604133432657,0.943430984097638,0.287016690636259,-0.659282946454788,0.304141236507256,-0.177570854973766,0.944695990217609,0.442374763254459,-0.293449180070951,0.669975002891093,0.188262911410071,0.995526374169738,0.416007447538594,-0.22241590161206,0.741008281349984,0.259296189868962,0.99438685178942,0.267641477204098,-0.41067881302213,0.552745369939913,0.0710332784588914,0.962221692936989,0.756476681966917,False,False,False,False,False,False,False,CYFP1_MOUSE,ENSMUSG00000030447
Cyfip2,0.5457250351477704,0.8992400763846147,127.271164,12.153500912507024,0.2125803841059775,20.00184039911533,0.28722736,1.8669690621973551,20.10974989,19.264802,19.85088163,20.75503503,20.32496518,20.36146309,19.76068686,19.62826258,19.5025635,20.08638547,20.25699197,18.82975079,20.3692408,20.03776969,20.45963992,20.19709215,1814,Q5SQX6,CYFP2_MOUSE,Cyfip2,Cytoplasmic FMR1-interacting protein 2,Q5SQX6,False,0,-0.724973143344221,0.677518566342228,-0.0237272885009965,0.999338617874369,0.94317750212667,-0.375051648834815,1.02744006085163,0.32619420600841,0.950256839604233,0.335388769841416,-0.97206435521026,0.43042735447619,-0.270818500367035,0.94228921473593,0.421414333379468,-0.351324360333819,1.05116734935263,0.349921494509406,0.994629294900195,0.302632374666399,-0.948337066709263,0.454154642977186,-0.247091211866039,0.995782375929441,0.462355042018414,-1.29825856121867,0.10423314846778,-0.597012706375445,0.529025892532005,0.0892563690079659,False,False,False,False,False,False,False,CYFP2_MOUSE,ENSMUSG00000020340
Cyld,0.6018656400000001,0.9252829996100732,128.13556,10.19670380687444,0.0364888712466217,20.79746205551865,0.56857866,2.5357007259375712,20.86508845,20.83924051,20.72821823,20.79384408,20.67208906,20.81410197,20.77083092,20.87127464,20.59481303,20.78878493,20.8461753,20.80565224,20.81939376,20.84914683,20.75461298,20.90338164,1815,Q80TQ2;Q80TQ2-2,CYLD_MOUSE,Cyld,Ubiquitin carboxyl-terminal hydrolase CYLD,Q80TQ2,False,0,-0.129717087575083,0.178764426304329,0.0245236693646227,0.999231637745607,0.73817171445773,-0.106499316073999,0.201982197805413,0.0477414408657069,0.965199833714092,0.517581355604153,-0.179276741595297,0.129204772284114,-0.0250359846555916,0.964518190885867,0.732931056705541,-0.131022985438622,0.17745852844079,0.0232177715010842,0.996842106187141,0.751590902560598,-0.20380041095992,0.104681102919491,-0.0495596540202143,0.995962557603533,0.502013315652349,-0.227018182461004,0.0814633314184073,-0.0727774255212985,0.893118044584212,0.328728658894715,False,False,False,False,False,False,False,CYLD_MOUSE,ENSMUSG00000036712
Cyp20a1,0.3226239999999999,0.7509645267764938,126.16338,76.30219925090405,0.1483018011932287,22.052317492716035,0.5020415,1.851592138486182,21.62661639,21.64852888,22.3668751,22.00049413,21.84925925,22.45635243,22.33509725,22.19373395,22.05530787,22.3223865,22.24105588,21.82675078,22.10406125,21.98586021,22.10019404,21.85044065,1816,Q8BKE6,CP20A_MOUSE,Cyp20a1,Cytochrome P450 20A1,Q8BKE6,False,0,-0.665891019869329,0.0699268238013192,-0.297982098034005,0.997658540404849,0.104308194421791,-0.568655558270477,0.167162285400172,-0.200746636435152,0.938890799918225,0.261440162809001,-0.467419338196615,0.268398505474034,-0.0995104163612908,0.955801644354251,0.571077927888128,-0.270673460236471,0.465144383434177,0.0972354615988529,0.996311884482119,0.579810917373235,-0.16943724016261,0.566380603508039,0.198471681672714,0.994375911489265,0.266641429278441,-0.266672701761463,0.469145141909186,0.101236220073861,0.945857831716999,0.564499637151976,False,False,False,False,False,False,False,CP20A_MOUSE,ENSMUSG00000049439
Cyp26a1,0.27583504,0.7149039666849314,130.52031,103.86476211285778,0.306203989,18.39260405705219,0.66264015,1.7546004093558616,17.89513779,18.00206737,18.51656838,17.7957343,18.22770078,18.4902854,18.76619082,17.67689538,19.35329056,18.42721553,18.15998602,18.41851153,19.33095643,17.82460371,18.96180683,18.49998028,1817,A0A0R4J061,A0A0R4J061_MOUSE,Cyp26a1,Cytochrome P450 26A1,A0A0R4J061,False,0,-0.952039318387536,0.47625704281832,-0.237891137784608,0.99902187087433,0.486710963517402,-1.25152212895918,0.17677423224668,-0.537373948356247,0.889993074825018,0.128866546268273,-1.31610803513822,0.112188326067633,-0.601959854535295,0.783902134378692,0.0921609413713361,-1.01363099117457,0.414665370031288,-0.299482810571639,0.995312942088401,0.38365447298108,-1.07821689735361,0.350079463852241,-0.364068716750687,0.994642141978288,0.292694421969955,-0.778734086781975,0.64956227442388,-0.0645859061790475,0.967124498469604,0.848994433308666,False,False,False,False,False,False,False,A0A0R4J061_MOUSE,ENSMUSG00000024987
Cyp27a1,0.07606564,0.5878929366013071,132.157,54.68694255716077,0.9931145210011396,20.016646672509943,0.7451046,1.287651196534103,19.76670461,21.21273609,20.44368384,20.67452055,20.73133046,21.23327856,21.04577713,20.40785561,21.04976956,20.91916937,20.40936144,18.60460914,20.99508197,20.67473301,19.020733,11.56353295,1818,Q9DBG1,CP27A_MOUSE,Cyp27a1,"Sterol 26-hydroxylase, mitochondrial",Q9DBG1,False,0,-3.56964619769967,2.90934785687901,-0.33014917041033,0.999284123713111,0.830138475844491,-2.9608131340837,3.51818092049497,0.278683893205638,0.977079877608281,0.856267956226156,-0.778605988171687,5.70038806640698,2.46089103911765,0.83366955413323,0.125545048924347,-2.63066396367337,3.8483300909053,0.608833063615968,0.996682978041626,0.692984544024391,-0.448456817761357,6.03053723681731,2.79104020952798,0.989769276499286,0.0858590081415997,-1.05728988137733,5.42170417320134,2.18220714591201,0.760451293037646,0.170539467356729,False,False,False,False,False,False,False,CP27A_MOUSE,ENSMUSG00000026170
Cyp39a1,0.69739201,0.982769017518248,125.00175,71.62072542387766,0.1878919908794218,15.76007988264551,0.32865718,2.8971891805765053,15.63772539,15.6002411,16.10514382,14.75926834,15.67867528,16.68545298,16.63713823,15.3231906,15.55014248,15.98688771,16.60501937,14.72299213,15.79620772,15.85882083,16.46107011,14.91785175,1819,Q9JKJ9,CP39A_MOUSE,Cyp39a1,24-hydroxycholesterol 7-alpha-hydroxylase,Q9JKJ9,False,0,-1.50609745667143,0.395058239698852,-0.555519608486287,0.998511469911074,0.230598659591612,-1.14124360774525,0.759912088625029,-0.19066575956011,0.972002129596903,0.673616223026885,-1.18347078534473,0.717684911025547,-0.232892937159592,0.958138561668239,0.607494378125937,-0.585723999258962,1.31543169711132,0.364853848926177,0.995576438589476,0.424206696856327,-0.627951176858444,1.27320451951183,0.322626671326695,0.995859123067017,0.478669716528936,-0.992805025784621,0.908350670585657,-0.0422271775994822,0.970329496520725,0.925449293492675,False,False,False,False,False,False,False,CP39A_MOUSE,ENSMUSG00000023963
Cyp4f16,0.1363086399999999,0.655380961,132.16815,52.58803671779528,0.4041202286016859,18.51738900786695,0.84329426,1.4491603503369908,17.94217243,18.78743372,19.32775724,18.93921501,19.09468181,19.29255134,18.41983283,18.62332269,19.14041598,18.81821762,17.8145324,18.38938875,18.49337942,18.13830796,18.45011089,16.45243435,1820,Q99N17,Q99N17_MOUSE,Cyp4f16,Cytochrome P450 CYP4F16,Q99N17,False,0,-1.04748690712031,0.830581769575653,-0.108452568772329,0.999272237456652,0.807965927537021,-0.730528427083017,1.14754024961295,0.208505911264965,0.970838138116937,0.641271772607474,-0.0734478931337977,1.80462078356217,0.865586445214184,0.72338225264843,0.0680766884195803,-0.622075858310689,1.25599281838528,0.316958480037293,0.995886763840044,0.481044637656433,0.0350046756385308,1.91307335233449,0.974039013986513,0.984997178910796,0.0430530182793999,-0.281953804398762,1.5961148722972,0.65708053394922,0.733728440857386,0.155632453005537,False,False,False,False,False,False,False,,
Cyp51a1,0.024529593,0.3769848655086933,126.926765,66.66337303145215,0.3770467297172358,24.896578913596123,0.6383311,0.7611587538379213,24.67120081,24.65688754,24.94410431,24.63627804,24.98998386,25.11266403,25.6331016,25.5426326,25.23786689,24.99737039,24.89718624,24.79758704,24.74958075,24.69278295,24.91239619,24.31001951,1821,Q8K0C4,CP51A_MOUSE,Cyp51a1,Lanosterol 14-alpha demethylase,Q8K0C4,False,0,-0.938328903831986,-0.24662678580127,-0.592477844816628,0.969211656548231,0.0025001922828754,-0.601236020936023,0.0904660970946929,-0.255384961920665,0.89454375974252,0.135578833868559,-0.284928233127309,0.406773884903407,0.0609228258880492,0.963565263525035,0.711252180062999,-0.0087581761193953,0.682943941911321,0.337092882895963,0.985309839370881,0.0552991807473689,0.307549611689319,0.999251729720035,0.653400670704677,0.842651335706273,0.0011874390614239,-0.0295432712066437,0.662158846824072,0.316307787808714,0.445324173256079,0.070012395969871,False,False,False,False,False,False,False,CP51A_MOUSE,ENSMUSG00000001467
Cyria,0.0134325689015276,0.3769848655086933,130.42455,103.78855541555822,0.2656013919840276,22.00127176209101,0.7192341,0.8247260450808543,21.6798698,21.48862946,21.93584229,21.60583169,21.87200369,22.12361272,22.06749642,21.66299192,22.13250895,22.36660447,22.38240511,21.8363286,22.2036288,22.15262995,22.05907047,22.46804897,1822,Q8BHZ0,CYRIA_MOUSE,Cyria,CYFIP-related Rac1 interactor A,Q8BHZ0,False,0,-0.565381069840763,0.0574153207093477,-0.253982874565708,0.997629365275986,0.102117290394891,-0.813316666352881,-0.19052027580277,-0.501918471077826,0.212518385587461,0.0038486256540121,-0.854699430989362,-0.231903040439251,-0.543301235714306,0.0823105133592085,0.0021860704037689,-0.559333791787173,0.0634625987629373,-0.247935596512118,0.990318014140851,0.109770837296734,-0.600716556423654,0.0220798341264565,-0.289318361148599,0.988203733656156,0.0661626468974109,-0.352780959911536,0.270015430638574,-0.0413827646364808,0.96358575884453,0.779807749165063,False,False,False,False,False,False,False,CYRIA_MOUSE,ENSMUSG00000020589
Cyrib,0.5053637500782323,0.8959751127833772,127.33056,91.19379526,0.0247746291472432,23.346209439296373,0.31421858,0.9839879928916314,22.92769647,22.99888311,23.23260574,23.17352126,23.32906177,23.56008961,23.48963644,23.25776904,23.53884064,23.46868765,23.30537645,23.0031549,23.40135369,23.34234063,23.33398198,23.4896107,1823,Q921M7,CYRIB_MOUSE,Cyrib,CYFIP-related Rac1 interactor B,Q921M7,False,0,-0.572359368956806,-0.0795657751951116,-0.325962572075959,0.991291994523791,0.0131711387656087,-0.492235061124964,0.0005585326367298,-0.245838264244117,0.76348484782392,0.050454417064844,-0.555041904750061,-0.0622483109883672,-0.308645107869214,0.398351376075792,0.0177115148121857,-0.166272489049006,0.326521104712689,0.0801243078318414,0.995963819816037,0.496962326417321,-0.229079332674103,0.263714261087591,0.0173174642067444,0.997044896142483,0.882336509572112,-0.309203640505944,0.18358995325575,-0.062806843625097,0.949091807247227,0.593205598543471,False,False,False,False,False,False,False,CYRIB_MOUSE,ENSMUSG00000022378
Cyth1,0.0559322499999999,0.5197633447937131,129.99413,16.55136609995201,0.3141958020954307,18.4296301644778,0.60582227,1.220195455,19.28286259,18.7381734,17.99662647,18.79296553,18.37239213,18.33842002,18.1152612,18.0184696,18.48169902,18.03746091,18.21072579,18.24805896,18.29953961,18.78590262,18.40221824,,1824,B1AQE4,B1AQE4_MOUSE,Cyth1,Cytohesin 1,B1AQE4,False,0,0.0411439982678538,0.941898519493686,0.49152125888077,0.995419513604409,0.034567550309541,0.0077935700871535,0.908548091312986,0.45817083070007,0.748562285035862,0.0466544380246688,-0.268101144449366,0.632653376776466,0.18227611616355,0.939590507245898,0.40003182276717,-0.483727688793616,0.417026832432216,-0.0333504281807002,0.997128021272353,0.876084860653133,-0.759622403330136,0.141132117895696,-0.30924514271722,0.992728227178579,0.162970340186003,-0.726271975149436,0.174482546076396,-0.27589471453652,0.813247827605021,0.21002905993793,False,False,False,False,False,False,False,B1AQE4_MOUSE,ENSMUSG00000017132
Cyth2,0.05948721,0.5288994422932332,129.57146,96.92310789835796,0.06882964,22.82525006432396,0.62719035,1.232364085836872,22.83096465,22.71308583,22.5707377,22.66780981,22.93799871,22.69390133,22.72351361,22.99457965,22.85653727,23.03000021,22.79012079,22.84438369,22.83807214,22.89631964,22.80414433,22.92255917,1825,P63034;P63034-2,CYH2_MOUSE,Cyth2,Cytohesin-2,P63034,False,0,-0.326747862817314,0.0430502099477793,-0.141848826434767,0.997863481319218,0.122149008921925,-0.369510030644808,0.0002880421202854,-0.184610994262261,0.762958696505572,0.0503118825292845,-0.354523360999412,0.015274711765681,-0.169624324616866,0.727123055617348,0.0692513994264765,-0.22766120421004,0.142136868555053,-0.0427621678274939,0.996480553968521,0.62758689752966,-0.212674534564645,0.157123538200448,-0.0277754981820983,0.996761291880207,0.752083232660563,-0.169912366737151,0.199885706027942,0.0149866696453955,0.967827292986859,0.86448591259078,False,False,False,False,False,False,False,,
Czib,0.5255044557198072,0.8975973522462763,124.80703,121.1682999,0.069684014,24.025644986503487,0.29970625,1.3901994211500774,24.26417459,24.00741298,23.93989667,23.98841085,24.04478328,23.77985844,23.82546866,23.78271182,23.83406799,24.03188474,24.19675458,24.15453094,23.93114057,24.01192497,24.11973335,24.20384632,1826,Q8BHG2;Q8BHG2-3,CZIB_MOUSE,Czib,CXXC motif containing zinc binding protein,Q8BHG2,False,0,-0.0291918798911181,0.412728325528479,0.191768222818681,0.997337609311721,0.0838136183808982,-0.225295892517347,0.21662431290225,-0.0043357898075484,0.97932262742182,0.967026297614454,-0.237647630976698,0.204272574442899,-0.0166875282668997,0.969633958525166,0.873642984205058,-0.417064115336028,0.0248560900835696,-0.196104012626229,0.988087275520601,0.0777393594467842,-0.429415853795379,0.0125043516242184,-0.20845575108558,0.98783300247005,0.0625567504478566,-0.23331184116915,0.208608364250447,-0.0123517384593512,0.969584685435654,0.906275786477103,False,False,False,False,False,False,False,CZIB_MOUSE,ENSMUSG00000028608
D030056L22Rik,0.6022355206103219,0.9254626421334706,124.21467,116.63933291586036,0.2121118965592238,21.67669526454532,0.26308304,0.8753747823766379,21.57230728,21.77895788,21.6903454,21.87070743,21.469051,21.41955056,21.18932389,21.14464076,21.70437119,22.06978881,21.6178125,21.91008868,21.82901843,21.7532804,21.35325834,22.20004245,1827,Q3U2A5,Q3U2A5_MOUSE,D030056L22Rik,RIKEN cDNA D030056L22 gene,Q3U2A5,False,0,0.0888948517052989,0.755981033284477,0.422437942494888,0.992609254317208,0.0167080682190569,-0.430978889520353,0.236107292058825,-0.0974357987307641,0.96644850296632,0.541061992570186,-0.389363500602747,0.277722680976431,-0.0558204098131583,0.964176034119852,0.725008023917255,-0.853416832015241,-0.186330650436063,-0.519873741225652,0.921425340800941,0.0048291185884076,-0.811801443097635,-0.144715261518457,-0.478258352308046,0.958897175135645,0.00822278635239,-0.291927701871983,0.375158479707195,0.0416153889176059,0.964311662352696,0.792920592393604,False,False,False,False,False,False,False,,
