sample,Gene,value,group,replicate
A_TP_30_REP_2,Gng10,7.626034413,Anterior,2
A_TP_30_REP_3,Gng10,7.527707774,Anterior,3
A_TP_60_REP_1,Gng10,7.833570005,Anterior,1
A_TP_60_REP_2,Gng10,8.011173336,Anterior,2
A_TP_60_REP_3,Gng10,7.821446718,Anterior,3
A_TP_90_REP_1,Gng10,7.805754263,Anterior,1
A_TP_90_REP_2,Gng10,7.400815651,Anterior,2
A_TP_90_REP_3,Gng10,8.009323077,Anterior,3
A_TP_120_REP_1,Gng10,7.947184546,Anterior,1
A_TP_120_REP_2,Gng10,7.878313997,Anterior,2
A_TP_120_REP_3,Gng10,7.586125791,Anterior,3
A_TP_30_REP_1,Ugcg,7.723261882,Anterior,1
A_TP_30_REP_2,Ugcg,7.626034413,Anterior,2
A_TP_30_REP_3,Ugcg,7.592597301,Anterior,3
A_TP_60_REP_1,Ugcg,7.03530901,Anterior,1
A_TP_60_REP_2,Ugcg,7.942027573,Anterior,2
A_TP_60_REP_3,Ugcg,7.636931766,Anterior,3
A_TP_90_REP_1,Ugcg,7.489073848,Anterior,1
A_TP_90_REP_2,Ugcg,7.601335556,Anterior,2
A_TP_90_REP_3,Ugcg,7.724247467,Anterior,3
A_TP_120_REP_1,Ugcg,8.225016134,Anterior,1
A_TP_120_REP_2,Ugcg,7.511131931,Anterior,2
A_TP_120_REP_3,Ugcg,7.863407377,Anterior,3
A_TP_30_REP_1,Ptbp3,8.78094921,Anterior,1
A_TP_30_REP_2,Ptbp3,8.847508178,Anterior,2
A_TP_30_REP_3,Ptbp3,8.969995243,Anterior,3
A_TP_60_REP_1,Ptbp3,8.697161243,Anterior,1
A_TP_60_REP_2,Ptbp3,9.248207863,Anterior,2
A_TP_60_REP_3,Ptbp3,8.853800144,Anterior,3
A_TP_90_REP_1,Ptbp3,8.776723158,Anterior,1
A_TP_90_REP_2,Ptbp3,8.835038955,Anterior,2
A_TP_90_REP_3,Ptbp3,8.748153762,Anterior,3
A_TP_120_REP_1,Ptbp3,9.104415099,Anterior,1
A_TP_120_REP_2,Ptbp3,8.614097808,Anterior,2
A_TP_120_REP_3,Ptbp3,9.180207806,Anterior,3
A_TP_30_REP_1,Hsdl2,6.229588046,Anterior,1
A_TP_30_REP_2,Hsdl2,5.514642751,Anterior,2
A_TP_30_REP_3,Hsdl2,6.164781362,Anterior,3
A_TP_60_REP_1,Hsdl2,5.707018513,Anterior,1
A_TP_60_REP_2,Hsdl2,6.418082105,Anterior,2
A_TP_60_REP_3,Hsdl2,5.889637027,Anterior,3
A_TP_90_REP_1,Hsdl2,6.364778256,Anterior,1
A_TP_90_REP_2,Hsdl2,6.545287166,Anterior,2
A_TP_90_REP_3,Hsdl2,6.050172859,Anterior,3
A_TP_120_REP_1,Hsdl2,5.584683473,Anterior,1
A_TP_120_REP_2,Hsdl2,6.028459625,Anterior,2
A_TP_120_REP_3,Hsdl2,5.728745599,Anterior,3
A_TP_30_REP_1,E130308A19Rik,7.199023729,Anterior,1
A_TP_30_REP_2,E130308A19Rik,7.404858668,Anterior,2
A_TP_30_REP_3,E130308A19Rik,7.433011699,Anterior,3
A_TP_60_REP_1,E130308A19Rik,7.166259327,Anterior,1
A_TP_60_REP_2,E130308A19Rik,6.967897843,Anterior,2
A_TP_60_REP_3,E130308A19Rik,7.26059296,Anterior,3
A_TP_90_REP_1,E130308A19Rik,7.033782712,Anterior,1
A_TP_90_REP_2,E130308A19Rik,6.889896575,Anterior,2
A_TP_90_REP_3,E130308A19Rik,7.227496808,Anterior,3
A_TP_120_REP_1,E130308A19Rik,7.221118164,Anterior,1
A_TP_120_REP_2,E130308A19Rik,7.170564136,Anterior,2
A_TP_120_REP_3,E130308A19Rik,7.316083758,Anterior,3
A_TP_30_REP_1,Inip,8.129238336,Anterior,1
A_TP_30_REP_2,Inip,6.888874453,Anterior,2
A_TP_30_REP_3,Inip,7.26875964,Anterior,3
A_TP_60_REP_1,Inip,6.67370522,Anterior,1
A_TP_60_REP_2,Inip,7.287519162,Anterior,2
A_TP_60_REP_3,Inip,7.123407079,Anterior,3
A_TP_90_REP_1,Inip,7.30533144,Anterior,1
A_TP_90_REP_2,Inip,6.698988296,Anterior,2
A_TP_90_REP_3,Inip,7.125116234,Anterior,3
A_TP_120_REP_1,Inip,8.04914582,Anterior,1
A_TP_120_REP_2,Inip,7.494640473,Anterior,2
A_TP_120_REP_3,Inip,7.095199456,Anterior,3
A_TP_30_REP_1,Snx30,6.367219229,Anterior,1
A_TP_30_REP_2,Snx30,5.37701325,Anterior,2
A_TP_30_REP_3,Snx30,5.480879152,Anterior,3
A_TP_60_REP_1,Snx30,5.817420411,Anterior,1
A_TP_60_REP_2,Snx30,5.672941721,Anterior,2
A_TP_60_REP_3,Snx30,5.482688211,Anterior,3
A_TP_90_REP_1,Snx30,5.342524858,Anterior,1
A_TP_90_REP_2,Snx30,4.925937364,Anterior,2
A_TP_90_REP_3,Snx30,5.647659859,Anterior,3
A_TP_120_REP_1,Snx30,5.283701091,Anterior,1
A_TP_120_REP_2,Snx30,5.477067194,Anterior,2
A_TP_120_REP_3,Snx30,5.0299224,Anterior,3
A_TP_30_REP_1,Zfp37,5.6542065,Anterior,1
A_TP_30_REP_2,Zfp37,5.41267096,Anterior,2
A_TP_30_REP_3,Zfp37,5.441159863,Anterior,3
A_TP_60_REP_1,Zfp37,5.262645414,Anterior,1
A_TP_60_REP_2,Zfp37,5.855923129,Anterior,2
A_TP_60_REP_3,Zfp37,5.035305216,Anterior,3
A_TP_90_REP_1,Zfp37,5.494992662,Anterior,1
A_TP_90_REP_2,Zfp37,5.494992786,Anterior,2
A_TP_90_REP_3,Zfp37,5.206813453,Anterior,3
A_TP_120_REP_1,Zfp37,6.195611609,Anterior,1
A_TP_120_REP_2,Zfp37,4.634823711,Anterior,2
A_TP_120_REP_3,Zfp37,5.566049533,Anterior,3
A_TP_30_REP_1,Slc31a2,4.002037269,Anterior,1
A_TP_30_REP_2,Slc31a2,4.961513738,Anterior,2
A_TP_30_REP_3,Slc31a2,4.200280807,Anterior,3
A_TP_60_REP_1,Slc31a2,4.44440379,Anterior,1
A_TP_60_REP_2,Slc31a2,4.549790982,Anterior,2
A_TP_60_REP_3,Slc31a2,4.187536231,Anterior,3
A_TP_90_REP_1,Slc31a2,4.416362758,Anterior,1
A_TP_90_REP_2,Slc31a2,3.972632576,Anterior,2
A_TP_90_REP_3,Slc31a2,3.751284618,Anterior,3
A_TP_120_REP_1,Slc31a2,2.683023979,Anterior,1
A_TP_120_REP_2,Slc31a2,3.632691292,Anterior,2
A_TP_120_REP_3,Slc31a2,3.973080511,Anterior,3
A_TP_30_REP_1,Fkbp15,5.982686233,Anterior,1
A_TP_30_REP_2,Fkbp15,5.755844641,Anterior,2
A_TP_30_REP_3,Fkbp15,5.593869251,Anterior,3
A_TP_60_REP_1,Fkbp15,5.886590972,Anterior,1
A_TP_60_REP_2,Fkbp15,5.623325224,Anterior,2
A_TP_60_REP_3,Fkbp15,5.524807673,Anterior,3
A_TP_90_REP_1,Fkbp15,5.494992662,Anterior,1
A_TP_90_REP_2,Fkbp15,5.85043636,Anterior,2
A_TP_90_REP_3,Fkbp15,5.668610243,Anterior,3
A_TP_120_REP_1,Fkbp15,4.384097351,Anterior,1
A_TP_120_REP_2,Fkbp15,5.858433244,Anterior,2
A_TP_120_REP_3,Fkbp15,5.342991596,Anterior,3
A_TP_30_REP_1,Slc31a1,7.16706478,Anterior,1
A_TP_30_REP_2,Slc31a1,7.770452087,Anterior,2
A_TP_30_REP_3,Slc31a1,7.747174328,Anterior,3
A_TP_60_REP_1,Slc31a1,8.045007873,Anterior,1
A_TP_60_REP_2,Slc31a1,7.467004588,Anterior,2
A_TP_60_REP_3,Slc31a1,8.007470741,Anterior,3
A_TP_90_REP_1,Slc31a1,7.820262261,Anterior,1
A_TP_90_REP_2,Slc31a1,7.84479877,Anterior,2
A_TP_90_REP_3,Slc31a1,7.95066267,Anterior,3
A_TP_120_REP_1,Slc31a1,7.461982952,Anterior,1
A_TP_120_REP_2,Slc31a1,7.543559858,Anterior,2
A_TP_120_REP_3,Slc31a1,8.059653134,Anterior,3
A_TP_30_REP_1,Cdc26,9.831213724,Anterior,1
A_TP_30_REP_2,Cdc26,9.741151634,Anterior,2
A_TP_30_REP_3,Cdc26,9.913379867,Anterior,3
A_TP_60_REP_1,Cdc26,10.07279044,Anterior,1
A_TP_60_REP_2,Cdc26,10.00697319,Anterior,2
A_TP_60_REP_3,Cdc26,9.952085271,Anterior,3
A_TP_90_REP_1,Cdc26,10.3889879,Anterior,1
A_TP_90_REP_2,Cdc26,10.20853606,Anterior,2
A_TP_90_REP_3,Cdc26,9.951634129,Anterior,3
A_TP_120_REP_1,Cdc26,9.872212646,Anterior,1
A_TP_120_REP_2,Cdc26,10.07430919,Anterior,2
A_TP_120_REP_3,Cdc26,10.21235833,Anterior,3
A_TP_30_REP_1,Prpf4,7.835957142,Anterior,1
A_TP_30_REP_2,Prpf4,7.515587233,Anterior,2
A_TP_30_REP_3,Prpf4,7.968219053,Anterior,3
A_TP_60_REP_1,Prpf4,7.770920711,Anterior,1
A_TP_60_REP_2,Prpf4,8.337762475,Anterior,2
A_TP_60_REP_3,Prpf4,7.632122935,Anterior,3
A_TP_90_REP_1,Prpf4,7.834625816,Anterior,1
A_TP_90_REP_2,Prpf4,7.777355843,Anterior,2
A_TP_90_REP_3,Prpf4,8.096939601,Anterior,3
A_TP_120_REP_1,Prpf4,8.19863321,Anterior,1
A_TP_120_REP_2,Prpf4,8.017570494,Anterior,2
A_TP_120_REP_3,Prpf4,7.877354377,Anterior,3
A_TP_30_REP_1,Wdr31,5.456863397,Anterior,1
A_TP_30_REP_2,Wdr31,6.655812112,Anterior,2
A_TP_30_REP_3,Wdr31,5.897633835,Anterior,3
A_TP_60_REP_1,Wdr31,3.892198425,Anterior,1
A_TP_60_REP_2,Wdr31,5.89825903,Anterior,2
A_TP_60_REP_3,Wdr31,5.772156836,Anterior,3
A_TP_90_REP_1,Wdr31,5.342524858,Anterior,1
A_TP_90_REP_2,Wdr31,5.683633537,Anterior,2
A_TP_90_REP_3,Wdr31,5.788299226,Anterior,3
A_TP_120_REP_1,Wdr31,4.902911186,Anterior,1
A_TP_120_REP_2,Wdr31,6.299245934,Anterior,2
A_TP_120_REP_3,Wdr31,5.63334518,Anterior,3
A_TP_30_REP_1,Hdhd3,2.894965454,Anterior,1
A_TP_30_REP_2,Hdhd3,2.367279785,Anterior,2
A_TP_30_REP_3,Hdhd3,3.921126955,Anterior,3
A_TP_60_REP_1,Hdhd3,1.914412795,Anterior,1
A_TP_60_REP_2,Hdhd3,2.981682808,Anterior,2
A_TP_60_REP_3,Hdhd3,3.161595697,Anterior,3
A_TP_90_REP_1,Hdhd3,3.328513476,Anterior,1
A_TP_90_REP_2,Hdhd3,3.232603418,Anterior,2
A_TP_90_REP_3,Hdhd3,3.292746569,Anterior,3
A_TP_120_REP_1,Hdhd3,3.040776928,Anterior,1
A_TP_120_REP_2,Hdhd3,4.441874195,Anterior,2
A_TP_120_REP_3,Hdhd3,3.482828356,Anterior,3
A_TP_30_REP_1,Alad,5.6542065,Anterior,1
A_TP_30_REP_2,Alad,6.284550414,Anterior,2
A_TP_30_REP_3,Alad,6.046234678,Anterior,3
A_TP_60_REP_1,Alad,5.817420411,Anterior,1
A_TP_60_REP_2,Alad,6.927585097,Anterior,2
A_TP_60_REP_3,Alad,6.257534814,Anterior,3
A_TP_90_REP_1,Alad,6.344846915,Anterior,1
A_TP_90_REP_2,Alad,5.85043636,Anterior,2
A_TP_90_REP_3,Alad,6.23006186,Anterior,3
A_TP_120_REP_1,Alad,5.964615797,Anterior,1
A_TP_120_REP_2,Alad,6.241115354,Anterior,2
A_TP_120_REP_3,Alad,5.665851327,Anterior,3
A_TP_30_REP_1,Pole3,8.281279066,Anterior,1
A_TP_30_REP_2,Pole3,8.629972132,Anterior,2
A_TP_30_REP_3,Pole3,8.637993375,Anterior,3
A_TP_60_REP_1,Pole3,8.571508762,Anterior,1
A_TP_60_REP_2,Pole3,8.714652516,Anterior,2
A_TP_60_REP_3,Pole3,8.574360273,Anterior,3
A_TP_90_REP_1,Pole3,8.193404424,Anterior,1
A_TP_90_REP_2,Pole3,8.500578748,Anterior,2
A_TP_90_REP_3,Pole3,8.405386088,Anterior,3
A_TP_120_REP_1,Pole3,8.342132533,Anterior,1
A_TP_120_REP_2,Pole3,8.494787233,Anterior,2
A_TP_120_REP_3,Pole3,8.485530232,Anterior,3
A_TP_30_REP_1,Rgs3,6.526831027,Anterior,1
A_TP_30_REP_2,Rgs3,7.132875626,Anterior,2
A_TP_30_REP_3,Rgs3,6.92441478,Anterior,3
A_TP_60_REP_1,Rgs3,7.050459988,Anterior,1
A_TP_60_REP_2,Rgs3,6.530018875,Anterior,2
A_TP_60_REP_3,Rgs3,6.580686945,Anterior,3
A_TP_90_REP_1,Rgs3,7.17593664,Anterior,1
A_TP_90_REP_2,Rgs3,6.444537385,Anterior,2
A_TP_90_REP_3,Rgs3,6.578899945,Anterior,3
A_TP_120_REP_1,Rgs3,6.195611609,Anterior,1
A_TP_120_REP_2,Rgs3,6.819706247,Anterior,2
A_TP_120_REP_3,Rgs3,7.386041905,Anterior,3
A_TP_30_REP_1,Zfp618,9.994906919,Anterior,1
A_TP_30_REP_2,Zfp618,9.297170098,Anterior,2
A_TP_30_REP_3,Zfp618,9.412258206,Anterior,3
A_TP_60_REP_1,Zfp618,9.437545862,Anterior,1
A_TP_60_REP_2,Zfp618,9.347039629,Anterior,2
A_TP_60_REP_3,Zfp618,9.521370309,Anterior,3
A_TP_90_REP_1,Zfp618,9.698613743,Anterior,1
A_TP_90_REP_2,Zfp618,9.591832213,Anterior,2
A_TP_90_REP_3,Zfp618,9.479336968,Anterior,3
A_TP_120_REP_1,Zfp618,9.307354178,Anterior,1
A_TP_120_REP_2,Zfp618,9.699385236,Anterior,2
A_TP_120_REP_3,Zfp618,9.701053522,Anterior,3
A_TP_30_REP_1,Kif12,3.902031738,Anterior,1
A_TP_30_REP_2,Kif12,5.099185284,Anterior,2
A_TP_30_REP_3,Kif12,3.183486615,Anterior,3
A_TP_60_REP_1,Kif12,3.892198425,Anterior,1
A_TP_60_REP_2,Kif12,3.504443064,Anterior,2
A_TP_60_REP_3,Kif12,3.535752524,Anterior,3
A_TP_90_REP_1,Kif12,3.972632457,Anterior,1
A_TP_90_REP_2,Kif12,4.45937037,Anterior,2
A_TP_90_REP_3,Kif12,4.61270808,Anterior,3
A_TP_120_REP_1,Kif12,3.770971404,Anterior,1
A_TP_120_REP_2,Kif12,3.632691292,Anterior,2
A_TP_120_REP_3,Kif12,4.693992409,Anterior,3
A_TP_30_REP_1,Col27a1,7.560582179,Anterior,1
A_TP_30_REP_2,Col27a1,7.25576587,Anterior,2
A_TP_30_REP_3,Col27a1,6.825041562,Anterior,3
A_TP_60_REP_1,Col27a1,7.050459988,Anterior,1
A_TP_60_REP_2,Col27a1,7.409621877,Anterior,2
A_TP_60_REP_3,Col27a1,6.86107124,Anterior,3
A_TP_90_REP_1,Col27a1,6.81942761,Anterior,1
A_TP_90_REP_2,Col27a1,6.988621027,Anterior,2
A_TP_90_REP_3,Col27a1,7.031179852,Anterior,3
A_TP_120_REP_1,Col27a1,7.054582349,Anterior,1
A_TP_120_REP_2,Col27a1,7.139077798,Anterior,2
A_TP_120_REP_3,Col27a1,6.876549817,Anterior,3
A_TP_30_REP_1,Akna,5.384590567,Anterior,1
A_TP_30_REP_2,Akna,4.223315388,Anterior,2
A_TP_30_REP_3,Akna,4.790798206,Anterior,3
A_TP_60_REP_1,Akna,4.910772808,Anterior,1
A_TP_60_REP_2,Akna,4.748005623,Anterior,2
A_TP_60_REP_3,Akna,4.595874631,Anterior,3
A_TP_90_REP_1,Akna,4.925937241,Anterior,1
A_TP_90_REP_2,Akna,4.82266825,Anterior,2
A_TP_90_REP_3,Akna,4.77606624,Anterior,3
A_TP_120_REP_1,Akna,3.770971404,Anterior,1
A_TP_120_REP_2,Akna,5.179813766,Anterior,2
A_TP_120_REP_3,Akna,5.079024952,Anterior,3
A_TP_30_REP_1,Whrn,6.404245753,Anterior,1
A_TP_30_REP_2,Whrn,6.938643961,Anterior,2
A_TP_30_REP_3,Whrn,6.701601148,Anterior,3
A_TP_60_REP_1,Whrn,6.572382211,Anterior,1
A_TP_60_REP_2,Whrn,6.231989182,Anterior,2
A_TP_60_REP_3,Whrn,7.130244192,Anterior,3
A_TP_90_REP_1,Whrn,6.775432619,Anterior,1
A_TP_90_REP_2,Whrn,6.177854513,Anterior,2
A_TP_90_REP_3,Whrn,6.973419346,Anterior,3
A_TP_120_REP_1,Whrn,6.773997867,Anterior,1
A_TP_120_REP_2,Whrn,6.845946232,Anterior,2
A_TP_120_REP_3,Whrn,7.395764649,Anterior,3
A_TP_30_REP_1,Atp6v1g1,9.456909813,Anterior,1
A_TP_30_REP_2,Atp6v1g1,9.884545864,Anterior,2
A_TP_30_REP_3,Atp6v1g1,9.709064965,Anterior,3
A_TP_60_REP_1,Atp6v1g1,9.336099518,Anterior,1
A_TP_60_REP_2,Atp6v1g1,9.715896412,Anterior,2
A_TP_60_REP_3,Atp6v1g1,9.799600803,Anterior,3
A_TP_90_REP_1,Atp6v1g1,9.776938136,Anterior,1
A_TP_90_REP_2,Atp6v1g1,9.626740061,Anterior,2
A_TP_90_REP_3,Atp6v1g1,9.779351926,Anterior,3
A_TP_120_REP_1,Atp6v1g1,9.583666048,Anterior,1
A_TP_120_REP_2,Atp6v1g1,9.496932063,Anterior,2
A_TP_120_REP_3,Atp6v1g1,9.74164736,Anterior,3
A_TP_30_REP_1,Tmem268,6.054320126,Anterior,1
A_TP_30_REP_2,Tmem268,5.938174415,Anterior,2
A_TP_30_REP_3,Tmem268,5.85796245,Anterior,3
A_TP_60_REP_1,Tmem268,4.138947232,Anterior,1
A_TP_60_REP_2,Tmem268,5.07769516,Anterior,2
A_TP_60_REP_3,Tmem268,6.071138534,Anterior,3
A_TP_90_REP_1,Tmem268,4.629070714,Anterior,1
A_TP_90_REP_2,Tmem268,7.146632235,Anterior,2
A_TP_90_REP_3,Tmem268,5.788299226,Anterior,3
A_TP_120_REP_1,Tmem268,5.529301923,Anterior,1
A_TP_120_REP_2,Tmem268,5.260063057,Anterior,2
A_TP_120_REP_3,Tmem268,6.175103768,Anterior,3
A_TP_30_REP_1,Tnc,2.403860574,Anterior,1
A_TP_30_REP_2,Tnc,5.05473866,Anterior,2
A_TP_30_REP_3,Tnc,2.548683312,Anterior,3
A_TP_60_REP_1,Tnc,3.218596843,Anterior,1
A_TP_60_REP_2,Tnc,3.708559453,Anterior,2
A_TP_60_REP_3,Tnc,2.930451735,Anterior,3
A_TP_90_REP_1,Tnc,1.705508062,Anterior,1
A_TP_90_REP_2,Tnc,2.867841089,Anterior,2
A_TP_90_REP_3,Tnc,2.432927484,Anterior,3
A_TP_120_REP_2,Tnc,2.363669288,Anterior,2
A_TP_120_REP_3,Tnc,2.7345405,Anterior,3
A_TP_30_REP_2,8030451A03Rik,1.028511431,Anterior,2
A_TP_30_REP_3,8030451A03Rik,1.387913994,Anterior,3
A_TP_60_REP_1,8030451A03Rik,1.914412795,Anterior,1
A_TP_60_REP_3,8030451A03Rik,1.217043392,Anterior,3
A_TP_90_REP_1,8030451A03Rik,1.091340234,Anterior,1
A_TP_90_REP_3,8030451A03Rik,3.058859212,Anterior,3
A_TP_120_REP_1,8030451A03Rik,3.327209704,Anterior,1
A_TP_120_REP_2,8030451A03Rik,2.039167453,Anterior,2
A_TP_30_REP_1,Pappa,6.250071927,Anterior,1
A_TP_30_REP_2,Pappa,6.547707943,Anterior,2
A_TP_30_REP_3,Pappa,6.236148278,Anterior,3
A_TP_60_REP_1,Pappa,6.34551174,Anterior,1
A_TP_60_REP_2,Pappa,5.767331494,Anterior,2
A_TP_60_REP_3,Pappa,5.718724028,Anterior,3
A_TP_90_REP_1,Pappa,5.817756859,Anterior,1
A_TP_90_REP_2,Pappa,5.353966342,Anterior,2
A_TP_90_REP_3,Pappa,5.951051854,Anterior,3
A_TP_120_REP_1,Pappa,5.833583196,Anterior,1
A_TP_120_REP_2,Pappa,6.2010182,Anterior,2
A_TP_120_REP_3,Pappa,6.283817877,Anterior,3
A_TP_30_REP_1,Trim32,7.290860414,Anterior,1
A_TP_30_REP_2,Trim32,7.742701975,Anterior,2
A_TP_30_REP_3,Trim32,7.335276565,Anterior,3
A_TP_60_REP_1,Trim32,7.606384832,Anterior,1
A_TP_60_REP_2,Trim32,7.601205929,Anterior,2
A_TP_60_REP_3,Trim32,8.036876276,Anterior,3
A_TP_90_REP_1,Trim32,7.56856455,Anterior,1
A_TP_90_REP_2,Trim32,7.487776226,Anterior,2
A_TP_90_REP_3,Trim32,7.839584718,Anterior,3
A_TP_120_REP_1,Trim32,7.642462459,Anterior,1
A_TP_120_REP_2,Trim32,7.709949147,Anterior,2
A_TP_120_REP_3,Trim32,7.71597833,Anterior,3
A_TP_30_REP_1,Tlr4,2.670209892,Anterior,1
A_TP_30_REP_2,Tlr4,3.049531219,Anterior,2
A_TP_30_REP_3,Tlr4,2.820434381,Anterior,3
A_TP_60_REP_1,Tlr4,2.986230487,Anterior,1
A_TP_60_REP_2,Tlr4,3.708559453,Anterior,2
A_TP_60_REP_3,Tlr4,2.494785126,Anterior,3
A_TP_90_REP_1,Tlr4,3.328513476,Anterior,1
A_TP_90_REP_2,Tlr4,1.632224749,Anterior,2
A_TP_90_REP_3,Tlr4,2.779576459,Anterior,3
A_TP_120_REP_1,Tlr4,2.20622766,Anterior,1
A_TP_120_REP_2,Tlr4,2.363669288,Anterior,2
A_TP_120_REP_3,Tlr4,2.7345405,Anterior,3
A_TP_30_REP_1,Cdk5rap2,7.43201543,Anterior,1
A_TP_30_REP_2,Cdk5rap2,7.844122257,Anterior,2
A_TP_30_REP_3,Cdk5rap2,7.846805239,Anterior,3
A_TP_60_REP_1,Cdk5rap2,7.893611589,Anterior,1
A_TP_60_REP_2,Cdk5rap2,7.56223981,Anterior,2
A_TP_60_REP_3,Cdk5rap2,7.6127257,Anterior,3
A_TP_90_REP_1,Cdk5rap2,7.660123954,Anterior,1
A_TP_90_REP_2,Cdk5rap2,7.735322919,Anterior,2
A_TP_90_REP_3,Cdk5rap2,7.69391253,Anterior,3
A_TP_120_REP_1,Cdk5rap2,7.71871022,Anterior,1
A_TP_120_REP_2,Cdk5rap2,7.846176309,Anterior,2
A_TP_120_REP_3,Cdk5rap2,7.405422306,Anterior,3
A_TP_30_REP_1,Megf9,5.932874726,Anterior,1
A_TP_30_REP_2,Megf9,5.224856169,Anterior,2
A_TP_30_REP_3,Megf9,5.837710031,Anterior,3
A_TP_60_REP_1,Megf9,6.593224104,Anterior,1
A_TP_60_REP_2,Megf9,6.056175221,Anterior,2
A_TP_60_REP_3,Megf9,5.905665395,Anterior,3
A_TP_90_REP_1,Megf9,5.902010362,Anterior,1
A_TP_90_REP_2,Megf9,6.177854513,Anterior,2
A_TP_90_REP_3,Megf9,5.582919004,Anterior,3
A_TP_120_REP_1,Megf9,5.529301923,Anterior,1
A_TP_120_REP_2,Megf9,6.221206076,Anterior,2
A_TP_120_REP_3,Megf9,5.789012152,Anterior,3
A_TP_30_REP_1,Tle1,8.183495269,Anterior,1
A_TP_30_REP_2,Tle1,8.739330139,Anterior,2
A_TP_30_REP_3,Tle1,8.385889469,Anterior,3
A_TP_60_REP_1,Tle1,8.428070506,Anterior,1
A_TP_60_REP_2,Tle1,8.603895899,Anterior,2
A_TP_60_REP_3,Tle1,8.311080067,Anterior,3
A_TP_90_REP_1,Tle1,8.142357228,Anterior,1
A_TP_90_REP_2,Tle1,8.064409403,Anterior,2
A_TP_90_REP_3,Tle1,8.190444129,Anterior,3
A_TP_120_REP_1,Tle1,8.116459883,Anterior,1
A_TP_120_REP_2,Tle1,7.826544351,Anterior,2
A_TP_120_REP_3,Tle1,7.856382987,Anterior,3
A_TP_30_REP_1,C630043F03Rik,3.08938035,Anterior,1
A_TP_30_REP_2,C630043F03Rik,4.375626769,Anterior,2
A_TP_30_REP_3,C630043F03Rik,3.473299974,Anterior,3
A_TP_60_REP_1,C630043F03Rik,2.986230487,Anterior,1
A_TP_60_REP_2,C630043F03Rik,3.887343948,Anterior,2
A_TP_60_REP_3,C630043F03Rik,3.264617176,Anterior,3
A_TP_90_REP_1,C630043F03Rik,3.482392635,Anterior,1
A_TP_90_REP_2,C630043F03Rik,3.765475299,Anterior,2
A_TP_90_REP_3,C630043F03Rik,3.584926587,Anterior,3
A_TP_120_REP_1,C630043F03Rik,3.566085915,Anterior,1
A_TP_120_REP_2,C630043F03Rik,3.632691292,Anterior,2
A_TP_120_REP_3,C630043F03Rik,3.156664819,Anterior,3
A_TP_30_REP_1,Aldoart1,2.670209892,Anterior,1
A_TP_30_REP_2,Aldoart1,2.632173254,Anterior,2
A_TP_30_REP_3,Aldoart1,2.548683312,Anterior,3
A_TP_60_REP_1,Aldoart1,2.709115706,Anterior,1
A_TP_60_REP_2,Aldoart1,2.626276168,Anterior,2
A_TP_60_REP_3,Aldoart1,2.799323923,Anterior,3
A_TP_90_REP_1,Aldoart1,2.960569729,Anterior,1
A_TP_90_REP_2,Aldoart1,2.378459798,Anterior,2
A_TP_90_REP_3,Aldoart1,1.67804497,Anterior,3
A_TP_120_REP_1,Aldoart1,3.566085915,Anterior,1
A_TP_120_REP_2,Aldoart1,3.045593215,Anterior,2
A_TP_120_REP_3,Aldoart1,3.621868962,Anterior,3
A_TP_30_REP_1,Rasef,3.413782549,Anterior,1
A_TP_30_REP_2,Rasef,1.028511431,Anterior,2
A_TP_30_REP_3,Rasef,2.334139269,Anterior,3
A_TP_60_REP_2,Rasef,3.266612283,Anterior,2
A_TP_60_REP_3,Rasef,2.494785126,Anterior,3
A_TP_90_REP_1,Rasef,3.482392635,Anterior,1
A_TP_90_REP_3,Rasef,1.302539475,Anterior,3
A_TP_120_REP_1,Rasef,2.20622766,Anterior,1
A_TP_120_REP_2,Rasef,1.026229427,Anterior,2
A_TP_30_REP_1,Kdm4c,4.682573417,Anterior,1
A_TP_30_REP_2,Kdm4c,3.859864123,Anterior,2
A_TP_30_REP_3,Kdm4c,4.487052271,Anterior,3
A_TP_60_REP_1,Kdm4c,4.020841692,Anterior,1
A_TP_60_REP_2,Kdm4c,4.652299765,Anterior,2
A_TP_60_REP_3,Kdm4c,4.078642077,Anterior,3
A_TP_90_REP_1,Kdm4c,4.561593558,Anterior,1
A_TP_90_REP_2,Kdm4c,4.82266825,Anterior,2
A_TP_90_REP_3,Kdm4c,4.378474328,Anterior,3
A_TP_120_REP_1,Kdm4c,4.50385902,Anterior,1
A_TP_120_REP_2,Kdm4c,4.693802631,Anterior,2
A_TP_120_REP_3,Kdm4c,4.629529908,Anterior,3
A_TP_30_REP_1,A230083N12Rik,1.051750439,Anterior,1
A_TP_30_REP_2,A230083N12Rik,1.028511431,Anterior,2
A_TP_30_REP_3,A230083N12Rik,0.854793648,Anterior,3
A_TP_60_REP_2,A230083N12Rik,1.446133133,Anterior,2
A_TP_60_REP_3,A230083N12Rik,2.930451735,Anterior,3
A_TP_90_REP_1,A230083N12Rik,1.091340234,Anterior,1
A_TP_90_REP_2,A230083N12Rik,1.632224749,Anterior,2
A_TP_90_REP_3,A230083N12Rik,1.302539475,Anterior,3
A_TP_120_REP_2,A230083N12Rik,1.026229427,Anterior,2
A_TP_120_REP_3,A230083N12Rik,1.091594198,Anterior,3
A_TP_30_REP_1,Dmac1,7.493441401,Anterior,1
A_TP_30_REP_2,Dmac1,7.663516594,Anterior,2
A_TP_30_REP_3,Dmac1,7.651796286,Anterior,3
