sample,Gene,value,group,replicate
P_TP_60_REP_1,Cbfa2t2,21.24219588,Posterior,1
P_TP_60_REP_2,Cbfa2t2,21.10029918,Posterior,2
P_TP_60_REP_3,Cbfa2t2,21.11105247,Posterior,3
P_TP_60_REP_4,Cbfa2t2,21.12943569,Posterior,4
P_TP_90_REP_1,Cbfa2t2,21.08388096,Posterior,1
P_TP_90_REP_2,Cbfa2t2,21.15808299,Posterior,2
P_TP_90_REP_3,Cbfa2t2,20.93776783,Posterior,3
P_TP_90_REP_4,Cbfa2t2,21.46198604,Posterior,4
P_TP_120_REP_1,Cbfa2t2,21.10086731,Posterior,1
P_TP_120_REP_2,Cbfa2t2,21.11159275,Posterior,2
P_TP_120_REP_3,Cbfa2t2,20.87989406,Posterior,3
P_TP_120_REP_4,Cbfa2t2,21.1769233,Posterior,4
P_TP_30_REP_1,Cbfb,25.33413614,Posterior,1
P_TP_30_REP_2,Cbfb,24.97390148,Posterior,2
P_TP_30_REP_3,Cbfb,24.92422738,Posterior,3
P_TP_30_REP_4,Cbfb,24.71914438,Posterior,4
P_TP_60_REP_1,Cbfb,24.67245516,Posterior,1
P_TP_60_REP_2,Cbfb,24.92207365,Posterior,2
P_TP_60_REP_3,Cbfb,24.24218281,Posterior,3
P_TP_60_REP_4,Cbfb,24.39043631,Posterior,4
P_TP_90_REP_1,Cbfb,25.04051691,Posterior,1
P_TP_90_REP_2,Cbfb,25.10796196,Posterior,2
P_TP_90_REP_3,Cbfb,25.18001848,Posterior,3
P_TP_90_REP_4,Cbfb,25.52923618,Posterior,4
P_TP_120_REP_1,Cbfb,24.88391147,Posterior,1
P_TP_120_REP_2,Cbfb,24.72601655,Posterior,2
P_TP_120_REP_3,Cbfb,25.28745253,Posterior,3
P_TP_120_REP_4,Cbfb,25.08617217,Posterior,4
P_TP_30_REP_1,Cbfb.1,24.15439398,Posterior,1
P_TP_30_REP_2,Cbfb.1,24.08662632,Posterior,2
P_TP_30_REP_3,Cbfb.1,24.13775848,Posterior,3
P_TP_30_REP_4,Cbfb.1,24.15225002,Posterior,4
P_TP_60_REP_1,Cbfb.1,24.25294141,Posterior,1
P_TP_60_REP_2,Cbfb.1,24.10036967,Posterior,2
P_TP_60_REP_3,Cbfb.1,24.1621998,Posterior,3
P_TP_60_REP_4,Cbfb.1,24.27818307,Posterior,4
P_TP_90_REP_1,Cbfb.1,24.06557288,Posterior,1
P_TP_90_REP_2,Cbfb.1,24.3420194,Posterior,2
P_TP_90_REP_3,Cbfb.1,24.01298515,Posterior,3
P_TP_90_REP_4,Cbfb.1,24.44215179,Posterior,4
P_TP_120_REP_1,Cbfb.1,24.15014849,Posterior,1
P_TP_120_REP_2,Cbfb.1,24.10874675,Posterior,2
P_TP_120_REP_3,Cbfb.1,23.97577339,Posterior,3
P_TP_120_REP_4,Cbfb.1,24.11500736,Posterior,4
P_TP_30_REP_1,Cbl,22.66062708,Posterior,1
P_TP_30_REP_2,Cbl,22.60218844,Posterior,2
P_TP_30_REP_3,Cbl,22.66036752,Posterior,3
P_TP_30_REP_4,Cbl,22.48771914,Posterior,4
P_TP_60_REP_1,Cbl,22.79179341,Posterior,1
P_TP_60_REP_2,Cbl,22.62455674,Posterior,2
P_TP_60_REP_3,Cbl,22.62612191,Posterior,3
P_TP_60_REP_4,Cbl,22.62443298,Posterior,4
P_TP_90_REP_1,Cbl,22.72533806,Posterior,1
P_TP_90_REP_2,Cbl,22.59355432,Posterior,2
P_TP_90_REP_3,Cbl,22.71353657,Posterior,3
P_TP_90_REP_4,Cbl,22.9067423,Posterior,4
P_TP_120_REP_1,Cbl,22.68977872,Posterior,1
P_TP_120_REP_2,Cbl,22.72052799,Posterior,2
P_TP_120_REP_3,Cbl,22.66624146,Posterior,3
P_TP_120_REP_4,Cbl,22.87644318,Posterior,4
P_TP_30_REP_1,Cblb,19.71813046,Posterior,1
P_TP_30_REP_2,Cblb,19.60372248,Posterior,2
P_TP_30_REP_3,Cblb,19.01796841,Posterior,3
P_TP_30_REP_4,Cblb,17.88642603,Posterior,4
P_TP_60_REP_1,Cblb,24.27493278,Posterior,1
P_TP_60_REP_2,Cblb,19.58851606,Posterior,2
P_TP_60_REP_3,Cblb,19.99483042,Posterior,3
P_TP_60_REP_4,Cblb,18.7651891,Posterior,4
P_TP_90_REP_1,Cblb,23.74208679,Posterior,1
P_TP_90_REP_2,Cblb,19.30877643,Posterior,2
P_TP_90_REP_3,Cblb,23.05989314,Posterior,3
P_TP_90_REP_4,Cblb,18.59990788,Posterior,4
P_TP_120_REP_1,Cblb,20.31203144,Posterior,1
P_TP_120_REP_2,Cblb,20.33184631,Posterior,2
P_TP_120_REP_3,Cblb,20.42869232,Posterior,3
P_TP_120_REP_4,Cblb,19.74510215,Posterior,4
P_TP_30_REP_1,Cbll1,22.55038816,Posterior,1
P_TP_30_REP_2,Cbll1,21.98945188,Posterior,2
P_TP_30_REP_3,Cbll1,22.25654179,Posterior,3
P_TP_30_REP_4,Cbll1,21.75440252,Posterior,4
P_TP_60_REP_1,Cbll1,21.8031555,Posterior,1
P_TP_60_REP_2,Cbll1,21.78682076,Posterior,2
P_TP_60_REP_3,Cbll1,22.01708695,Posterior,3
P_TP_60_REP_4,Cbll1,22.16640699,Posterior,4
P_TP_90_REP_1,Cbll1,22.24868267,Posterior,1
P_TP_90_REP_2,Cbll1,21.75904747,Posterior,2
P_TP_90_REP_3,Cbll1,22.38619097,Posterior,3
P_TP_90_REP_4,Cbll1,21.9736386,Posterior,4
P_TP_120_REP_1,Cbll1,21.99718331,Posterior,1
P_TP_120_REP_2,Cbll1,22.26511632,Posterior,2
P_TP_120_REP_3,Cbll1,22.48498876,Posterior,3
P_TP_120_REP_4,Cbll1,22.14681211,Posterior,4
P_TP_30_REP_1,Cbr1,25.94195058,Posterior,1
P_TP_30_REP_2,Cbr1,25.95139049,Posterior,2
P_TP_30_REP_3,Cbr1,25.86550844,Posterior,3
P_TP_30_REP_4,Cbr1,25.85718742,Posterior,4
P_TP_60_REP_1,Cbr1,26.014499,Posterior,1
P_TP_60_REP_2,Cbr1,25.90840804,Posterior,2
P_TP_60_REP_3,Cbr1,25.82704616,Posterior,3
P_TP_60_REP_4,Cbr1,25.85585364,Posterior,4
P_TP_90_REP_1,Cbr1,25.84598124,Posterior,1
P_TP_90_REP_2,Cbr1,25.90609484,Posterior,2
P_TP_90_REP_3,Cbr1,25.89433677,Posterior,3
P_TP_90_REP_4,Cbr1,25.95822629,Posterior,4
P_TP_120_REP_1,Cbr1,25.89971066,Posterior,1
P_TP_120_REP_2,Cbr1,25.98972261,Posterior,2
P_TP_120_REP_3,Cbr1,25.94385716,Posterior,3
P_TP_120_REP_4,Cbr1,25.8850668,Posterior,4
P_TP_30_REP_1,Cbr2,19.16165399,Posterior,1
P_TP_30_REP_2,Cbr2,19.15969374,Posterior,2
P_TP_30_REP_3,Cbr2,18.78684597,Posterior,3
P_TP_30_REP_4,Cbr2,19.31991638,Posterior,4
P_TP_60_REP_1,Cbr2,20.1119045,Posterior,1
P_TP_60_REP_2,Cbr2,18.73289278,Posterior,2
P_TP_60_REP_3,Cbr2,20.24025631,Posterior,3
P_TP_60_REP_4,Cbr2,21.09432121,Posterior,4
P_TP_90_REP_1,Cbr2,20.7560568,Posterior,1
P_TP_90_REP_2,Cbr2,19.4088657,Posterior,2
P_TP_90_REP_3,Cbr2,18.9127259,Posterior,3
P_TP_90_REP_4,Cbr2,19.1303207,Posterior,4
P_TP_120_REP_1,Cbr2,19.13188866,Posterior,1
P_TP_120_REP_2,Cbr2,20.81090292,Posterior,2
P_TP_120_REP_3,Cbr2,19.2300042,Posterior,3
P_TP_120_REP_4,Cbr2,19.15147277,Posterior,4
P_TP_30_REP_1,Cbr3,21.75824631,Posterior,1
P_TP_30_REP_2,Cbr3,21.7319345,Posterior,2
P_TP_30_REP_3,Cbr3,21.65224514,Posterior,3
P_TP_30_REP_4,Cbr3,21.79201578,Posterior,4
P_TP_60_REP_1,Cbr3,21.69195794,Posterior,1
P_TP_60_REP_2,Cbr3,21.60113334,Posterior,2
P_TP_60_REP_3,Cbr3,21.57133199,Posterior,3
P_TP_60_REP_4,Cbr3,21.7046341,Posterior,4
P_TP_90_REP_1,Cbr3,21.45568641,Posterior,1
P_TP_90_REP_2,Cbr3,21.4681785,Posterior,2
P_TP_90_REP_3,Cbr3,21.44891969,Posterior,3
P_TP_90_REP_4,Cbr3,21.76598233,Posterior,4
P_TP_120_REP_1,Cbr3,21.56886913,Posterior,1
P_TP_120_REP_2,Cbr3,21.68877428,Posterior,2
P_TP_120_REP_3,Cbr3,21.57999244,Posterior,3
P_TP_120_REP_4,Cbr3,21.41809283,Posterior,4
P_TP_30_REP_1,Cbr4,22.30670324,Posterior,1
P_TP_30_REP_2,Cbr4,22.40918155,Posterior,2
P_TP_30_REP_3,Cbr4,22.23766336,Posterior,3
P_TP_30_REP_4,Cbr4,22.87629884,Posterior,4
P_TP_60_REP_1,Cbr4,22.69575543,Posterior,1
P_TP_60_REP_2,Cbr4,23.12371444,Posterior,2
P_TP_60_REP_3,Cbr4,23.14013039,Posterior,3
P_TP_60_REP_4,Cbr4,22.51461708,Posterior,4
P_TP_90_REP_1,Cbr4,23.54336215,Posterior,1
P_TP_90_REP_2,Cbr4,23.205384,Posterior,2
P_TP_90_REP_3,Cbr4,22.73913939,Posterior,3
P_TP_90_REP_4,Cbr4,22.23629316,Posterior,4
P_TP_120_REP_1,Cbr4,22.84015227,Posterior,1
P_TP_120_REP_2,Cbr4,22.54137123,Posterior,2
P_TP_120_REP_3,Cbr4,22.3846666,Posterior,3
P_TP_120_REP_4,Cbr4,22.89353631,Posterior,4
P_TP_30_REP_1,Cbx1,26.77006276,Posterior,1
P_TP_30_REP_2,Cbx1,26.52468283,Posterior,2
P_TP_30_REP_3,Cbx1,26.46334137,Posterior,3
P_TP_30_REP_4,Cbx1,26.01179708,Posterior,4
P_TP_60_REP_1,Cbx1,26.59594948,Posterior,1
P_TP_60_REP_2,Cbx1,26.45095306,Posterior,2
P_TP_60_REP_3,Cbx1,26.53544457,Posterior,3
P_TP_60_REP_4,Cbx1,26.42527617,Posterior,4
P_TP_90_REP_1,Cbx1,26.76679408,Posterior,1
P_TP_90_REP_2,Cbx1,27.06243791,Posterior,2
P_TP_90_REP_3,Cbx1,27.01033649,Posterior,3
P_TP_90_REP_4,Cbx1,26.8351821,Posterior,4
P_TP_120_REP_1,Cbx1,26.70601437,Posterior,1
P_TP_120_REP_2,Cbx1,26.82716332,Posterior,2
P_TP_120_REP_3,Cbx1,26.80585976,Posterior,3
P_TP_120_REP_4,Cbx1,27.24468508,Posterior,4
P_TP_30_REP_1,Cbx2,23.09200742,Posterior,1
P_TP_30_REP_2,Cbx2,22.92015517,Posterior,2
P_TP_30_REP_3,Cbx2,22.90599165,Posterior,3
P_TP_30_REP_4,Cbx2,22.97572959,Posterior,4
P_TP_60_REP_1,Cbx2,23.10874969,Posterior,1
P_TP_60_REP_2,Cbx2,22.89450787,Posterior,2
P_TP_60_REP_3,Cbx2,22.9009594,Posterior,3
P_TP_60_REP_4,Cbx2,23.1273942,Posterior,4
P_TP_90_REP_1,Cbx2,22.94910323,Posterior,1
P_TP_90_REP_2,Cbx2,22.94223797,Posterior,2
P_TP_90_REP_3,Cbx2,22.98275396,Posterior,3
P_TP_90_REP_4,Cbx2,23.18214166,Posterior,4
P_TP_120_REP_1,Cbx2,23.16535217,Posterior,1
P_TP_120_REP_2,Cbx2,23.19601611,Posterior,2
P_TP_120_REP_3,Cbx2,23.08223529,Posterior,3
P_TP_120_REP_4,Cbx2,23.06051725,Posterior,4
P_TP_30_REP_1,Cbx3,28.12839592,Posterior,1
P_TP_30_REP_2,Cbx3,27.93979073,Posterior,2
P_TP_30_REP_3,Cbx3,27.83411783,Posterior,3
P_TP_30_REP_4,Cbx3,27.76980249,Posterior,4
P_TP_60_REP_1,Cbx3,27.71046074,Posterior,1
P_TP_60_REP_2,Cbx3,27.57605725,Posterior,2
P_TP_60_REP_3,Cbx3,27.49292632,Posterior,3
P_TP_60_REP_4,Cbx3,27.63723576,Posterior,4
P_TP_90_REP_1,Cbx3,27.38204374,Posterior,1
P_TP_90_REP_2,Cbx3,27.70955078,Posterior,2
P_TP_90_REP_3,Cbx3,27.5949192,Posterior,3
P_TP_90_REP_4,Cbx3,27.9622256,Posterior,4
P_TP_120_REP_1,Cbx3,27.76330593,Posterior,1
P_TP_120_REP_2,Cbx3,27.80625276,Posterior,2
P_TP_120_REP_3,Cbx3,27.7974411,Posterior,3
P_TP_120_REP_4,Cbx3,27.91906606,Posterior,4
P_TP_30_REP_1,Cbx4,16.79780821,Posterior,1
P_TP_30_REP_2,Cbx4,15.78384977,Posterior,2
P_TP_30_REP_3,Cbx4,16.5720567,Posterior,3
P_TP_30_REP_4,Cbx4,16.65714522,Posterior,4
P_TP_60_REP_1,Cbx4,16.46718802,Posterior,1
P_TP_60_REP_2,Cbx4,17.2200691,Posterior,2
P_TP_60_REP_3,Cbx4,16.65972656,Posterior,3
P_TP_60_REP_4,Cbx4,16.95753719,Posterior,4
P_TP_90_REP_1,Cbx4,16.41448036,Posterior,1
P_TP_90_REP_2,Cbx4,16.91216041,Posterior,2
P_TP_90_REP_3,Cbx4,17.30449924,Posterior,3
P_TP_90_REP_4,Cbx4,17.22242649,Posterior,4
P_TP_120_REP_1,Cbx4,16.79816456,Posterior,1
P_TP_120_REP_2,Cbx4,17.44092954,Posterior,2
P_TP_120_REP_3,Cbx4,17.11043561,Posterior,3
P_TP_120_REP_4,Cbx4,17.59899615,Posterior,4
P_TP_30_REP_1,Cbx5,27.08821728,Posterior,1
P_TP_30_REP_2,Cbx5,26.93783484,Posterior,2
P_TP_30_REP_3,Cbx5,27.01769923,Posterior,3
P_TP_30_REP_4,Cbx5,26.9657578,Posterior,4
P_TP_60_REP_1,Cbx5,27.16409069,Posterior,1
P_TP_60_REP_2,Cbx5,26.94771943,Posterior,2
P_TP_60_REP_3,Cbx5,27.29643956,Posterior,3
P_TP_60_REP_4,Cbx5,27.67496805,Posterior,4
P_TP_90_REP_1,Cbx5,27.09777997,Posterior,1
P_TP_90_REP_2,Cbx5,27.74764899,Posterior,2
P_TP_90_REP_3,Cbx5,27.05241126,Posterior,3
P_TP_90_REP_4,Cbx5,27.22949998,Posterior,4
P_TP_120_REP_1,Cbx5,27.02230319,Posterior,1
P_TP_120_REP_2,Cbx5,26.93766362,Posterior,2
P_TP_120_REP_3,Cbx5,27.25842819,Posterior,3
P_TP_120_REP_4,Cbx5,27.68585967,Posterior,4
P_TP_30_REP_1,Cbx6,18.21778591,Posterior,1
P_TP_30_REP_2,Cbx6,20.32690646,Posterior,2
P_TP_30_REP_3,Cbx6,18.42125872,Posterior,3
P_TP_30_REP_4,Cbx6,19.19730619,Posterior,4
P_TP_60_REP_1,Cbx6,19.06696208,Posterior,1
P_TP_60_REP_2,Cbx6,18.66149854,Posterior,2
P_TP_60_REP_3,Cbx6,20.03740105,Posterior,3
P_TP_60_REP_4,Cbx6,19.19748065,Posterior,4
P_TP_90_REP_1,Cbx6,18.50819009,Posterior,1
P_TP_90_REP_2,Cbx6,19.09435866,Posterior,2
P_TP_90_REP_3,Cbx6,19.45027354,Posterior,3
P_TP_90_REP_4,Cbx6,18.29834602,Posterior,4
P_TP_120_REP_1,Cbx6,18.78000047,Posterior,1
P_TP_120_REP_2,Cbx6,20.09493858,Posterior,2
P_TP_120_REP_3,Cbx6,19.34663494,Posterior,3
P_TP_120_REP_4,Cbx6,18.49527733,Posterior,4
P_TP_30_REP_1,Cbx8,21.00890119,Posterior,1
P_TP_30_REP_2,Cbx8,20.54074652,Posterior,2
P_TP_30_REP_3,Cbx8,20.41408258,Posterior,3
P_TP_30_REP_4,Cbx8,20.87416427,Posterior,4
P_TP_60_REP_1,Cbx8,20.46073956,Posterior,1
P_TP_60_REP_2,Cbx8,20.4711317,Posterior,2
P_TP_60_REP_3,Cbx8,20.43795966,Posterior,3
P_TP_60_REP_4,Cbx8,20.82923488,Posterior,4
P_TP_90_REP_1,Cbx8,20.31042548,Posterior,1
P_TP_90_REP_2,Cbx8,20.92258966,Posterior,2
P_TP_90_REP_3,Cbx8,20.72001958,Posterior,3
P_TP_90_REP_4,Cbx8,20.46623437,Posterior,4
P_TP_120_REP_1,Cbx8,20.44707251,Posterior,1
P_TP_120_REP_2,Cbx8,20.68596703,Posterior,2
P_TP_120_REP_3,Cbx8,20.66076819,Posterior,3
P_TP_120_REP_4,Cbx8,20.18534437,Posterior,4
P_TP_30_REP_1,Cby1,19.02540749,Posterior,1
P_TP_30_REP_2,Cby1,19.24199924,Posterior,2
P_TP_30_REP_3,Cby1,19.39041995,Posterior,3
P_TP_30_REP_4,Cby1,19.11844033,Posterior,4
P_TP_60_REP_1,Cby1,19.26601056,Posterior,1
P_TP_60_REP_2,Cby1,19.1973975,Posterior,2
P_TP_60_REP_3,Cby1,19.36877673,Posterior,3
P_TP_60_REP_4,Cby1,19.48418639,Posterior,4
P_TP_90_REP_1,Cby1,19.3114312,Posterior,1
P_TP_90_REP_2,Cby1,20.05173831,Posterior,2
P_TP_90_REP_3,Cby1,19.65693457,Posterior,3
P_TP_90_REP_4,Cby1,19.50983554,Posterior,4
P_TP_120_REP_1,Cby1,19.83871903,Posterior,1
P_TP_120_REP_2,Cby1,19.41442965,Posterior,2
P_TP_120_REP_3,Cby1,19.36187881,Posterior,3
P_TP_120_REP_4,Cby1,19.20873505,Posterior,4
P_TP_30_REP_1,Cc2d1a,20.71609517,Posterior,1
P_TP_30_REP_2,Cc2d1a,20.69680228,Posterior,2
P_TP_30_REP_3,Cc2d1a,20.68767119,Posterior,3
P_TP_30_REP_4,Cc2d1a,20.95732265,Posterior,4
P_TP_60_REP_1,Cc2d1a,21.19133627,Posterior,1
P_TP_60_REP_2,Cc2d1a,20.9140792,Posterior,2
P_TP_60_REP_3,Cc2d1a,21.64598814,Posterior,3
P_TP_60_REP_4,Cc2d1a,21.62384121,Posterior,4
P_TP_90_REP_1,Cc2d1a,21.15006417,Posterior,1
P_TP_90_REP_2,Cc2d1a,21.24305618,Posterior,2
P_TP_90_REP_3,Cc2d1a,21.34213404,Posterior,3
P_TP_90_REP_4,Cc2d1a,20.92917546,Posterior,4
P_TP_120_REP_1,Cc2d1a,20.6102865,Posterior,1
P_TP_120_REP_2,Cc2d1a,21.11339185,Posterior,2
P_TP_120_REP_3,Cc2d1a,21.20977177,Posterior,3
P_TP_120_REP_4,Cc2d1a,21.13931195,Posterior,4
P_TP_30_REP_1,Cc2d1b,22.03848184,Posterior,1
P_TP_30_REP_2,Cc2d1b,22.08415993,Posterior,2
P_TP_30_REP_3,Cc2d1b,21.93220757,Posterior,3
P_TP_30_REP_4,Cc2d1b,21.98050717,Posterior,4
P_TP_60_REP_1,Cc2d1b,21.8743962,Posterior,1
P_TP_60_REP_2,Cc2d1b,21.83338732,Posterior,2
P_TP_60_REP_3,Cc2d1b,21.95378176,Posterior,3
P_TP_60_REP_4,Cc2d1b,21.77903368,Posterior,4
P_TP_90_REP_1,Cc2d1b,22.08372659,Posterior,1
P_TP_90_REP_2,Cc2d1b,22.04757608,Posterior,2
P_TP_90_REP_3,Cc2d1b,22.03083043,Posterior,3
P_TP_90_REP_4,Cc2d1b,22.32419472,Posterior,4
P_TP_120_REP_1,Cc2d1b,21.98835669,Posterior,1
P_TP_120_REP_2,Cc2d1b,21.979646,Posterior,2
P_TP_120_REP_3,Cc2d1b,22.05709015,Posterior,3
P_TP_120_REP_4,Cc2d1b,22.30840591,Posterior,4
P_TP_30_REP_1,Cc2d2a,21.2255215,Posterior,1
P_TP_30_REP_2,Cc2d2a,21.12715556,Posterior,2
P_TP_30_REP_3,Cc2d2a,21.28597993,Posterior,3
P_TP_30_REP_4,Cc2d2a,21.18993931,Posterior,4
P_TP_60_REP_1,Cc2d2a,21.2454786,Posterior,1
P_TP_60_REP_2,Cc2d2a,21.30303594,Posterior,2
P_TP_60_REP_3,Cc2d2a,21.07284453,Posterior,3
P_TP_60_REP_4,Cc2d2a,21.47591758,Posterior,4
P_TP_90_REP_1,Cc2d2a,21.195337,Posterior,1
P_TP_90_REP_2,Cc2d2a,20.83349505,Posterior,2
P_TP_90_REP_3,Cc2d2a,20.99091275,Posterior,3
P_TP_90_REP_4,Cc2d2a,20.35150772,Posterior,4
P_TP_120_REP_1,Cc2d2a,20.97693897,Posterior,1
P_TP_120_REP_2,Cc2d2a,21.24657554,Posterior,2
P_TP_120_REP_3,Cc2d2a,20.92260937,Posterior,3
P_TP_120_REP_4,Cc2d2a,21.01130879,Posterior,4
P_TP_30_REP_1,Ccar1,24.61070879,Posterior,1
P_TP_30_REP_2,Ccar1,24.69710853,Posterior,2
P_TP_30_REP_3,Ccar1,24.58113527,Posterior,3
P_TP_30_REP_4,Ccar1,24.50525554,Posterior,4
P_TP_60_REP_1,Ccar1,24.6268684,Posterior,1
P_TP_60_REP_2,Ccar1,24.53696687,Posterior,2
P_TP_60_REP_3,Ccar1,24.46186072,Posterior,3
P_TP_60_REP_4,Ccar1,24.53862383,Posterior,4
P_TP_90_REP_1,Ccar1,24.49723134,Posterior,1
P_TP_90_REP_2,Ccar1,24.49048116,Posterior,2
P_TP_90_REP_3,Ccar1,24.40149435,Posterior,3
P_TP_90_REP_4,Ccar1,24.69694815,Posterior,4
P_TP_120_REP_1,Ccar1,24.50545763,Posterior,1
P_TP_120_REP_2,Ccar1,24.50178186,Posterior,2
P_TP_120_REP_3,Ccar1,24.43888941,Posterior,3
P_TP_120_REP_4,Ccar1,24.67706639,Posterior,4
P_TP_30_REP_1,Ccar2,25.27768584,Posterior,1
P_TP_30_REP_2,Ccar2,25.33575805,Posterior,2
P_TP_30_REP_3,Ccar2,25.32352954,Posterior,3
P_TP_30_REP_4,Ccar2,25.16461029,Posterior,4
P_TP_60_REP_1,Ccar2,25.27469798,Posterior,1
P_TP_60_REP_2,Ccar2,25.2586699,Posterior,2
P_TP_60_REP_3,Ccar2,25.26908215,Posterior,3
P_TP_60_REP_4,Ccar2,25.30170971,Posterior,4
P_TP_90_REP_1,Ccar2,25.30105086,Posterior,1
P_TP_90_REP_2,Ccar2,25.33275814,Posterior,2
P_TP_90_REP_3,Ccar2,25.26744257,Posterior,3
P_TP_90_REP_4,Ccar2,25.2814557,Posterior,4
P_TP_120_REP_1,Ccar2,25.25509455,Posterior,1
P_TP_120_REP_2,Ccar2,25.20312196,Posterior,2
P_TP_120_REP_3,Ccar2,25.27797716,Posterior,3
P_TP_120_REP_4,Ccar2,25.27642123,Posterior,4
P_TP_30_REP_1,Ccdc102a,22.84064614,Posterior,1
P_TP_30_REP_2,Ccdc102a,22.60394979,Posterior,2
P_TP_30_REP_3,Ccdc102a,22.30879117,Posterior,3
P_TP_30_REP_4,Ccdc102a,22.3843141,Posterior,4
P_TP_60_REP_1,Ccdc102a,22.66050465,Posterior,1
P_TP_60_REP_2,Ccdc102a,22.19010352,Posterior,2
P_TP_60_REP_3,Ccdc102a,22.42890993,Posterior,3
P_TP_60_REP_4,Ccdc102a,22.40016424,Posterior,4
P_TP_90_REP_1,Ccdc102a,22.47516984,Posterior,1
P_TP_90_REP_2,Ccdc102a,22.70361538,Posterior,2
P_TP_90_REP_3,Ccdc102a,22.64700809,Posterior,3
P_TP_90_REP_4,Ccdc102a,22.7713953,Posterior,4
P_TP_120_REP_1,Ccdc102a,22.54924213,Posterior,1
P_TP_120_REP_2,Ccdc102a,22.69880225,Posterior,2
P_TP_120_REP_3,Ccdc102a,22.57682937,Posterior,3
P_TP_120_REP_4,Ccdc102a,22.93734888,Posterior,4
P_TP_30_REP_1,Ccdc112,20.03710568,Posterior,1
P_TP_30_REP_2,Ccdc112,19.68966344,Posterior,2
P_TP_30_REP_3,Ccdc112,19.82792291,Posterior,3
P_TP_30_REP_4,Ccdc112,20.0657984,Posterior,4
P_TP_60_REP_1,Ccdc112,19.97089129,Posterior,1
P_TP_60_REP_2,Ccdc112,19.73955236,Posterior,2
P_TP_60_REP_3,Ccdc112,19.72691453,Posterior,3
P_TP_60_REP_4,Ccdc112,19.96452692,Posterior,4
P_TP_90_REP_1,Ccdc112,19.8293136,Posterior,1
P_TP_90_REP_2,Ccdc112,19.7570537,Posterior,2
P_TP_90_REP_3,Ccdc112,19.93312424,Posterior,3
P_TP_90_REP_4,Ccdc112,19.35915487,Posterior,4
P_TP_120_REP_1,Ccdc112,20.17180056,Posterior,1
P_TP_120_REP_2,Ccdc112,20.23735299,Posterior,2
P_TP_120_REP_3,Ccdc112,19.77992447,Posterior,3
P_TP_120_REP_4,Ccdc112,19.74567339,Posterior,4
P_TP_30_REP_1,Ccdc115,22.88514036,Posterior,1
P_TP_30_REP_2,Ccdc115,22.73162517,Posterior,2
P_TP_30_REP_3,Ccdc115,22.55539051,Posterior,3
P_TP_30_REP_4,Ccdc115,22.61279628,Posterior,4
P_TP_60_REP_1,Ccdc115,22.62782359,Posterior,1
P_TP_60_REP_2,Ccdc115,22.4003806,Posterior,2
P_TP_60_REP_3,Ccdc115,22.4060587,Posterior,3
P_TP_60_REP_4,Ccdc115,22.65558918,Posterior,4
P_TP_90_REP_1,Ccdc115,22.66290837,Posterior,1
P_TP_90_REP_2,Ccdc115,22.61362752,Posterior,2
P_TP_90_REP_3,Ccdc115,22.63017467,Posterior,3
P_TP_90_REP_4,Ccdc115,23.05378634,Posterior,4
P_TP_120_REP_1,Ccdc115,22.5805409,Posterior,1
P_TP_120_REP_2,Ccdc115,22.70165812,Posterior,2
P_TP_120_REP_3,Ccdc115,22.69192799,Posterior,3
P_TP_120_REP_4,Ccdc115,22.87797232,Posterior,4
P_TP_30_REP_1,Ccdc117,22.22102459,Posterior,1
P_TP_30_REP_2,Ccdc117,22.31112296,Posterior,2
P_TP_30_REP_3,Ccdc117,22.32054236,Posterior,3
P_TP_30_REP_4,Ccdc117,22.08067522,Posterior,4
P_TP_60_REP_1,Ccdc117,22.14335834,Posterior,1
P_TP_60_REP_2,Ccdc117,22.17327306,Posterior,2
P_TP_60_REP_3,Ccdc117,21.8739462,Posterior,3
P_TP_60_REP_4,Ccdc117,22.05970799,Posterior,4
P_TP_90_REP_1,Ccdc117,22.20292368,Posterior,1
P_TP_90_REP_2,Ccdc117,21.79893136,Posterior,2
P_TP_90_REP_3,Ccdc117,21.96075715,Posterior,3
P_TP_90_REP_4,Ccdc117,22.37284003,Posterior,4
P_TP_120_REP_1,Ccdc117,22.34253364,Posterior,1
P_TP_120_REP_2,Ccdc117,22.29086945,Posterior,2
P_TP_120_REP_3,Ccdc117,21.93848936,Posterior,3
P_TP_120_REP_4,Ccdc117,22.08341495,Posterior,4
P_TP_30_REP_1,Ccdc12,24.03970399,Posterior,1
P_TP_30_REP_2,Ccdc12,24.13013567,Posterior,2
P_TP_30_REP_3,Ccdc12,23.97491582,Posterior,3
P_TP_30_REP_4,Ccdc12,23.15678617,Posterior,4
P_TP_60_REP_1,Ccdc12,24.11055575,Posterior,1
P_TP_60_REP_2,Ccdc12,23.8839276,Posterior,2
P_TP_60_REP_3,Ccdc12,23.89244684,Posterior,3
P_TP_60_REP_4,Ccdc12,23.54727182,Posterior,4
P_TP_90_REP_1,Ccdc12,24.27836537,Posterior,1
P_TP_90_REP_2,Ccdc12,24.30145529,Posterior,2
P_TP_90_REP_3,Ccdc12,24.15498768,Posterior,3
P_TP_90_REP_4,Ccdc12,24.27335077,Posterior,4
P_TP_120_REP_1,Ccdc12,24.18642333,Posterior,1
P_TP_120_REP_2,Ccdc12,24.4492376,Posterior,2
P_TP_120_REP_3,Ccdc12,24.43998254,Posterior,3
P_TP_120_REP_4,Ccdc12,24.13060386,Posterior,4
