sample,Gene,value,group,replicate
S_TP_120_REP_4,Aamdc,24.72248404,Somite,4
S_TP_30_REP_1,Aamp,24.02491382,Somite,1
S_TP_30_REP_2,Aamp,24.13198849,Somite,2
S_TP_30_REP_3,Aamp,24.04251471,Somite,3
S_TP_30_REP_4,Aamp,24.03553298,Somite,4
S_TP_60_REP_1,Aamp,23.9165851,Somite,1
S_TP_60_REP_2,Aamp,24.14715191,Somite,2
S_TP_60_REP_3,Aamp,23.90715548,Somite,3
S_TP_60_REP_4,Aamp,24.09078477,Somite,4
S_TP_90_REP_1,Aamp,23.89259652,Somite,1
S_TP_90_REP_2,Aamp,24.01148644,Somite,2
S_TP_90_REP_3,Aamp,23.98534925,Somite,3
S_TP_90_REP_4,Aamp,23.93502273,Somite,4
S_TP_120_REP_1,Aamp,23.95787951,Somite,1
S_TP_120_REP_2,Aamp,24.06949915,Somite,2
S_TP_120_REP_3,Aamp,23.92338208,Somite,3
S_TP_120_REP_4,Aamp,24.22898537,Somite,4
S_TP_30_REP_1,Aar2,22.19808013,Somite,1
S_TP_30_REP_2,Aar2,22.35982003,Somite,2
S_TP_30_REP_3,Aar2,22.31370724,Somite,3
S_TP_30_REP_4,Aar2,21.83563649,Somite,4
S_TP_60_REP_1,Aar2,22.13681323,Somite,1
S_TP_60_REP_2,Aar2,21.85756326,Somite,2
S_TP_60_REP_3,Aar2,22.29992831,Somite,3
S_TP_60_REP_4,Aar2,21.92178522,Somite,4
S_TP_90_REP_1,Aar2,22.22091217,Somite,1
S_TP_90_REP_2,Aar2,22.05168244,Somite,2
S_TP_90_REP_3,Aar2,21.82403326,Somite,3
S_TP_90_REP_4,Aar2,22.2746389,Somite,4
S_TP_120_REP_1,Aar2,22.03362568,Somite,1
S_TP_120_REP_2,Aar2,22.24720029,Somite,2
S_TP_120_REP_3,Aar2,22.06661537,Somite,3
S_TP_120_REP_4,Aar2,22.16762333,Somite,4
S_TP_30_REP_1,Aars1,25.73130534,Somite,1
S_TP_30_REP_2,Aars1,25.92859649,Somite,2
S_TP_30_REP_3,Aars1,25.79642911,Somite,3
S_TP_30_REP_4,Aars1,25.88244077,Somite,4
S_TP_60_REP_1,Aars1,25.73751653,Somite,1
