ID,Unnamed: 0,P_VALUE,Q_VALUE,PERIOD,LAG,AMPLITUDE,OFFSET,MEAN_PERIODICITY,SCATTER,TP_30_REP_1,TP_30_REP_2,TP_30_REP_3,TP_60_REP_1,TP_60_REP_2,TP_60_REP_3,TP_90_REP_1,TP_90_REP_2,TP_90_REP_3,TP_120_REP_1,TP_120_REP_2,TP_120_REP_3,Ensembl_ID
Xkr4,0,1.0,1.0,131.188,33.40675078,0.101670591,1.57460602,0.16919383,0.950564552,1.051750439,2.632173254,2.64506764,1.253869348,,1.217043392,2.46541957,1.632224749,1.302539475,1.489201377,1.026229427,1.091594198,ENSMUSG00000051951
Gm19938,1,0.54552996,1.0,127.229965,117.4458117,0.470428009,3.56378193,0.48375,1.950617268,4.002037269,2.632173254,4.032233219,2.365805982,2.153654575,3.898143561,5.172018758,1.632224749,4.523524481,3.566085915,4.441874195,3.748679497,ENSMUSG00000102331
Sox17,2,0.794542721,1.0,130.41103,56.04001044,0.110856938,7.715605605,0.2940776,0.980860605,7.946771662,7.507364928,8.116380465,7.554191582,7.781657879,7.817216059,7.507120811,8.23499291,7.871558255,6.86628313,7.759105265,6.983579985,ENSMUSG00000025902
Mrpl15,3,0.232324,0.82946724,127.227066,12.14928987,0.10946965,8.191736364,0.72181433,1.357689968,8.372853831,8.175212157,8.192116587,8.25576691,7.972068161,8.148847957,8.022004954,7.958778768,8.308603349,8.334075163,8.246573044,8.226936206,ENSMUSG00000033845
Lypla1,4,0.18045504,0.78079713,127.82197,20.34349806,0.156923212,8.037731088,0.6431294,1.261491637,8.271292625,7.889117406,8.292253865,8.022134355,8.030335486,7.939031449,8.170939468,7.616852524,7.820990854,8.029321911,8.196468273,8.034978858,ENSMUSG00000025903
Tcea1,5,0.821413305,1.0,128.72069,18.43788038,0.077262945,9.434945392,0.2860409,1.577347818,9.581351372,9.341783772,9.444423373,9.437545862,9.64618448,9.233021874,9.306225395,9.407840973,9.258762442,9.593824643,9.43993155,9.448911208,ENSMUSG00000033813
Atp6v1h,7,0.31741956,0.92327534,131.61966,123.5927245,0.169692243,7.798340861,0.72908306,1.505587192,7.921453014,7.457022015,7.91605123,7.247390127,7.735700896,7.895550842,7.951265521,7.585649877,7.678502469,7.947184546,8.096191162,7.863407377,ENSMUSG00000033793
Oprk1,8,0.009603528,0.470136038,129.13779,92.48812704,0.744917382,1.907054249,0.7412731,0.528513958,,,1.145840524,1.253869348,2.626276168,,2.46541957,2.867841089,,2.20622766,,1.705839885,ENSMUSG00000025905
Rb1cc1,9,0.95179536,1.0,129.31987,24.69827586,0.049863121,7.94181876,0.73798436,4.915571649,8.15118657,8.067482895,7.744457253,7.850981229,8.209137706,7.720857495,8.015715523,7.8047125,7.862495036,7.693739388,8.155092589,7.977868661,ENSMUSG00000025907
4732440D04Rik,10,0.783225,1.0,131.35814,35.54070514,0.272194584,3.323477982,0.48871464,2.815507337,4.852954298,3.752643767,2.735413958,4.975705328,1.446133133,3.360769767,2.73413388,3.765475299,3.180537388,2.683023979,3.632691292,2.7345405,ENSMUSG00000090031
Pcmtd1,11,0.88472836,1.0,128.24234,124.5034543,0.066632343,8.2495382,0.40686032,3.64000797,8.140254191,8.360075791,8.273528823,8.209271925,8.274883073,8.036876276,8.226459273,8.549913149,7.97609545,8.189730586,8.186235066,8.415569732,ENSMUSG00000051285
Gm26901,12,1.0,1.0,127.03701,38.41527944,0.709361175,4.2081767,0.20417559,0.925122051,4.266167414,4.809305259,4.262376884,5.154617398,5.345880759,4.383391324,3.972632457,1.632224749,3.900427772,5.067468139,4.048795395,3.482828356,ENSMUSG00000097797
Rrs1,13,0.04363921,0.470136038,127.173256,93.10516062,0.091972044,7.953515655,0.6238226,0.932746285,7.766560719,8.004613311,7.928074285,7.893611589,7.880002092,7.954523218,8.258773705,8.254964614,7.876068602,7.988837693,7.903518447,7.898025283,ENSMUSG00000061024
2610203C22Rik,15,0.71267364,1.0,127.807014,56.95513072,0.312581951,3.096730479,0.6091322,2.456337855,2.076945784,3.636810459,3.524878701,4.138947232,3.708559453,3.161595697,1.705508062,2.867841089,4.476776278,2.20622766,2.363669288,3.973080511,ENSMUSG00000079671
Mybl1,16,1.0,1.0,129.05284,71.88789158,0.267536798,4.029179128,0.1264899,1.45235759,4.266167414,5.14230342,3.419808631,4.617159168,3.887343948,2.799323923,5.59962104,3.972632576,4.378474328,3.327209704,4.136446378,2.960986794,ENSMUSG00000025912
Vcpip1,17,1.0,1.0,128.37383,53.12145494,0.066056672,7.473146324,0.14436217,1.48147914,7.404867714,7.395978419,7.472952866,7.733860483,7.508591767,7.6127257,7.375777543,7.487776226,7.289672603,7.925898141,7.211504679,7.305806945,ENSMUSG00000045210
Sgk3,19,0.92691539,1.0,130.41077,53.96434716,0.172719231,4.960870019,0.26611984,0.999082609,5.005321992,5.34045184,5.255160901,4.771422571,5.283361953,4.81538646,5.078560582,5.683633537,4.77606624,4.717138665,4.857520507,3.482828356,ENSMUSG00000025915
Mcmdc2,20,0.71639296,1.0,132.77254,107.7701686,0.381283409,3.556708642,0.37279162,2.476100195,4.095557673,2.632173254,2.900722025,3.594359138,2.626276168,4.078642077,3.621429308,2.867841089,4.77606624,3.040776928,4.573330518,4.073418839,ENSMUSG00000046101
Snhg6,21,0.254263406,0.856176588,127.10176,119.3503538,0.219067986,6.503896719,0.38626269,0.974246027,6.309834301,6.728352609,6.62094202,5.744765691,6.475135846,6.180579524,6.714604544,6.444537385,6.736024817,6.888460689,6.477661338,6.497555242,ENSMUSG00000098234
Cops5,22,0.16410601,0.759442823,131.34906,48.08116001,0.089132835,8.781310879,0.8817995,1.232163108,8.872973382,8.850761437,8.862585557,9.01935682,8.749759194,8.730991088,8.556117663,8.986062425,8.801292044,8.530197176,8.684857047,8.731862849,ENSMUSG00000025917
Cspp1,23,0.155236,0.749724687,131.96556,37.80534841,0.149854222,8.897626914,0.5030975,1.214949906,9.204817899,9.223792135,8.896023659,8.628148414,9.142104434,8.943871548,8.984222825,8.673775048,8.847957813,8.632291583,8.982623175,8.586617832,ENSMUSG00000056763
Arfgef1,24,1.0,1.0,129.2841,123.4572247,0.100684044,8.94886396,0.17275101,1.435403264,9.32313127,8.942049592,8.780084609,8.739844538,8.766997287,8.788308803,9.28022477,8.746114365,9.076776491,8.776022171,8.617909779,9.096236494,ENSMUSG00000067851
Cpa6,25,0.75777025,1.0,128.22975,61.22519645,0.361700411,3.195003357,0.6860709,2.675972591,3.08938035,3.049531219,3.306481091,2.709115706,4.549790982,3.450912452,4.416362758,2.867841089,2.432927484,2.683023979,3.955472733,2.135299061,ENSMUSG00000042501
Prex2,26,0.16826404,0.767208639,126.690765,70.57211544,0.296457555,7.326170969,0.75978696,1.239889131,7.552358482,7.322897194,6.597043303,7.885185697,7.535665144,7.32756275,7.507120811,7.662426515,7.316468886,6.84375932,7.452567729,6.996417251,ENSMUSG00000048960
A830018L16Rik,27,0.57988225,1.0,128.25995,83.69413985,0.233792088,5.236135126,0.520648,2.033247168,4.620994446,5.37701325,5.454521498,5.545303015,5.149558135,5.064154436,5.494992662,5.74140402,5.369195579,4.253486567,5.778947128,5.260255311,ENSMUSG00000057715
Sulf1,28,0.34806076,0.953102699,130.78716,45.79392892,0.058223015,8.759273648,0.35333964,1.389405557,8.872973382,8.926716687,8.728770112,8.956402388,8.666473857,8.66660617,8.715950633,8.774064125,8.827144804,8.530197176,8.738367061,8.716428026,ENSMUSG00000016918
Slco5a1,29,0.502074472,1.0,131.02762,60.47571014,0.60827522,5.143382271,0.32729843,1.367700555,5.005321992,5.86283597,5.093750413,6.015713456,4.837755579,4.848931391,5.728276094,5.112637822,5.729695585,3.040776928,5.004538599,5.302216472,ENSMUSG00000025938
Ncoa2,30,0.72216004,1.0,129.52286,78.33397156,0.095615893,7.172416777,0.4968918,2.496190207,7.601011867,6.810844943,7.003813138,7.207394956,7.319027258,7.081689655,7.141689624,7.125091426,7.582416671,7.054582349,7.170564136,7.071130734,ENSMUSG00000005886
Tram1,32,0.06320196,0.539255433,129.92212,14.47442323,0.199839238,9.432214813,0.6113841,0.999227725,9.377674657,9.870189962,9.59529816,9.543076975,9.027573711,9.236194343,9.381528669,9.272332447,9.274222546,9.552753894,9.509298722,9.35484949,ENSMUSG00000025935
Lactb2,33,0.88378801,1.0,127.205666,115.3988397,0.069594346,6.91539779,0.41332793,3.626898772,7.019760045,7.122146157,6.603055199,6.634025797,6.658732973,7.137049056,7.209389508,6.964566015,6.716037543,7.054582349,7.180908705,6.635249039,ENSMUSG00000025937
Eya1,34,0.88096996,1.0,128.97256,71.84317418,0.151574931,6.765128261,0.40718812,3.591901582,6.730072954,7.111336294,6.43797684,6.134222752,7.424182942,6.852827707,6.550268807,7.632204374,6.643817403,5.922246961,7.017366191,6.84850388,ENSMUSG00000025932
Msc,35,0.15256836,0.744315977,126.269775,46.22185551,0.22250479,4.560422874,0.5918123,1.210726227,4.095557673,4.861846034,4.950211876,4.975705328,5.002064057,4.472173863,4.490804868,4.153744776,4.476776278,4.50385902,4.441874195,4.338324371,ENSMUSG00000025930
Kcnb2,37,1.0,1.0,131.29668,56.42059076,0.377568558,6.537944201,0.12579647,1.010035732,6.773170872,6.797419634,6.36909139,6.269857841,6.296724218,6.342416733,6.88989645,6.811150524,6.3899869,5.739111536,5.958029747,6.805385425,ENSMUSG00000092083
Terf1,38,0.99480676,1.0,132.26758,37.89186996,0.025809337,8.382396366,0.72180635,9.608418477,8.386796079,8.308954154,8.541118997,7.991061034,8.603895899,8.57686491,8.095414116,8.194200437,8.801292044,8.435466244,8.21168326,8.439268859,ENSMUSG00000025925
Rpl7,40,0.56896849,1.0,127.05397,103.1284638,0.092915488,13.78522417,0.54016244,2.00647975,13.61727692,13.83176798,13.76157215,13.75402965,13.76235369,13.59026859,13.79721765,14.22173439,13.65327616,14.01634256,13.5879905,13.84404088,ENSMUSG00000043716
Rdh10,41,0.31685641,0.921985923,130.31207,55.99748841,0.211202922,6.745786051,0.53423566,1.5045772,7.320217925,6.377705991,6.952939334,6.593224104,7.56223981,6.487916788,6.324636354,7.34600667,6.859599472,6.513597557,5.80593203,6.442332135,ENSMUSG00000025921
Stau2,42,0.78517321,1.0,129.12097,6.16507227,0.125088068,6.544228286,0.7006667,2.826245136,6.787255411,6.640855821,6.311512309,6.768376728,6.018286933,6.580686945,6.601564324,5.951804376,6.80387701,6.569573644,6.63642096,6.745813214,ENSMUSG00000025920
Ube2w,43,0.50566321,1.0,127.339775,93.22707142,0.133391299,7.247964327,0.68362576,1.861265371,7.527402333,6.938643961,6.919605371,7.234181218,7.303359224,7.137049056,7.78371499,7.081020237,7.43736636,7.014810584,7.461081006,7.305806945,ENSMUSG00000025939
Eloc,44,0.04932841,0.478466415,127.91163,91.60995596,0.152364889,9.637074793,0.7212401,0.953929886,9.228237438,9.579957015,9.661607659,9.593082162,9.633709191,9.680053186,9.725839453,9.990607182,9.712831736,9.603912207,9.563673183,9.751146507,ENSMUSG00000079658
Tmem70,46,1.0,1.0,127.09377,46.52348504,0.105854978,7.178349416,0.13617365,1.945718601,7.290860414,6.913973812,7.261175945,7.247390127,7.588333808,7.235448383,7.325812336,6.639458078,7.109878797,7.60277216,6.994089767,6.944368255,ENSMUSG00000025940
Ly96,47,1.0,1.0,128.43968,81.76724112,0.164787988,3.533128142,0.14994965,1.88400445,4.183383064,2.367279785,3.246294166,3.750951154,3.887343948,3.691789094,3.864792923,3.52350337,3.058859212,3.566085915,3.955472733,3.328944378,ENSMUSG00000025779
Jph1,48,0.106732839,0.682489602,126.19045,46.19281889,0.763339755,3.575620296,0.53804487,0.886642661,3.260680378,3.959664208,4.350780208,4.138947232,5.07769516,4.02094915,3.972632457,1.632224749,3.058859212,3.327209704,2.852031921,3.328944378,ENSMUSG00000042686
Crispld1,52,0.12974404,0.711239349,131.14108,29.22045219,0.130446284,5.863904123,0.6695347,1.168834199,6.270269038,6.032870922,6.36201843,5.852420203,5.571941377,5.937197599,5.981613772,5.902010487,5.419500629,5.584683473,6.280128148,5.495460583,ENSMUSG00000025776
Tfap2b,53,0.77580864,1.0,131.61835,37.705879,0.123894796,6.968624632,0.49525154,2.763917176,7.842716664,6.938643961,6.701601148,7.180101936,6.886113445,6.810888328,7.489073848,6.259209159,7.02306859,6.84375932,6.590600105,7.046653648,ENSMUSG00000025927
Mcm3,54,0.120409,0.699594719,126.542496,42.29371378,0.140300812,7.683670268,0.7293512,1.146793378,7.527402333,7.944979866,7.88431413,7.876710305,7.688231651,7.863084654,7.47079827,7.521144,7.576886208,7.882359292,7.270816245,7.619700977,ENSMUSG00000041859
Paqr8,56,0.98069409,1.0,128.86638,14.35680483,0.091807958,5.480491249,0.5424118,6.669020095,4.34445814,6.563656252,5.67601358,5.628425468,5.767331494,4.945125789,5.029458519,5.277922236,5.826086238,5.349130857,5.665657811,5.600089703,ENSMUSG00000025931
Tram2,58,1.0,1.0,129.59158,26.81268337,0.127361859,6.239734887,0.16273668,0.805863256,6.440345728,6.077985875,6.228390739,6.295519145,6.198498771,6.560580742,5.697171862,5.951804376,5.916438115,6.00577577,6.54327608,6.4793814,ENSMUSG00000041779
Tmem14a,59,1.0,1.0,128.6498,83.94852864,0.240611416,4.175820078,0.17688921,1.611707737,4.095557673,4.301480165,4.37908384,2.986230487,4.046395673,4.81538646,4.814409539,5.112637822,4.4284624,2.20622766,5.137950635,4.1672302,ENSMUSG00000025933
Gm29107,61,0.54213769,1.0,131.26256,125.3465097,0.363986798,2.039180455,0.74587536,1.942904337,2.076945784,3.22022888,0.489799835,1.253869348,1.446133133,2.494785126,1.091340234,1.632224749,2.61663857,3.566085915,2.852031921,1.705839885,ENSMUSG00000100775
Ogfrl1,62,0.90345025,1.0,131.04854,8.342809056,0.056068836,7.347546028,0.35496587,3.888737294,7.386481212,7.531892582,7.287546283,7.311679311,7.026330472,7.474494458,6.957082925,7.69202852,7.368613019,7.548093899,7.318445395,7.198799789,ENSMUSG00000026158
B3gat2,63,0.04206601,0.470136038,131.50224,119.2966224,0.463555628,2.04352532,0.8249185,0.926657367,,1.028511431,2.548683312,,1.446133133,1.867657814,2.134929468,1.632224749,2.222361638,2.683023979,2.363669288,3.328944378,ENSMUSG00000026156
Smap1,64,1.0,1.0,128.63177,22.5196211,0.085159905,8.513686581,0.12642068,1.688641449,8.436794936,8.552171918,8.53484281,8.701966673,8.538480013,8.475810832,8.028267086,8.3601247,8.659362253,8.276377243,8.887929094,8.632569534,ENSMUSG00000026155
Sdhaf4,65,0.898290316,1.0,126.041916,102.3069892,0.379191685,6.834080746,0.26969358,0.730756242,6.054320126,7.235997417,7.02187677,6.891275177,6.231989182,5.968055335,7.231268104,7.616852524,7.485387867,6.700690935,6.871717473,6.775906782,ENSMUSG00000026154
Fam135a,66,0.271456262,0.872706052,128.61325,0.0,0.286600807,7.434233832,0.3785192,0.94059627,8.061316133,7.275267103,7.416037571,6.822334282,7.205600104,7.123407079,7.635723902,7.400815651,7.309816331,7.706278829,7.461081006,7.386041905,ENSMUSG00000026153
Col9a1,67,1.0,1.0,130.05965,86.93846975,0.402144544,7.547327771,0.2325416,0.860860695,6.882175311,6.670614942,7.739007703,7.93501833,7.723979207,7.693421163,7.30533144,7.585649877,7.709159727,7.432097974,7.752184676,7.660600119,ENSMUSG00000026147
Col19a1,68,0.83740801,1.0,126.30802,50.25636495,0.269548727,1.960669626,0.67373055,3.140633204,3.08938035,1.622853889,1.387913994,2.986230487,,1.578720035,2.960569729,1.632224749,0.793532547,1.489201377,2.039167453,,ENSMUSG00000026141
Lmbrd1,69,0.79334649,1.0,127.55064,81.20125704,0.130413153,6.938488028,0.71606815,2.870224258,6.422408652,7.132875626,6.971647122,7.152282611,6.886113445,6.96415919,6.848029503,7.035560233,7.296418478,6.425337749,7.391525236,6.84850388,ENSMUSG00000073725
Adgrb3,70,1.0,1.0,128.73856,86.05538567,0.122638026,2.658440401,0.18218115,4.648845793,4.095557673,1.028511431,2.976776136,1.914412795,2.626276168,3.050647916,2.134929468,,3.827782605,1.489201377,3.855693297,2.135299061,ENSMUSG00000033569
Phf3,71,0.55279225,1.0,127.80932,26.44393027,0.11580127,8.938449386,0.7002327,1.969616058,8.999348216,8.954199657,9.194633249,8.886359317,8.795277482,9.115625867,9.128187975,8.508919196,8.786992803,8.873751193,8.77296866,9.202537359,ENSMUSG00000048874
Prim2,73,0.024258839,0.470136038,130.2259,58.03307081,0.25845569,6.643583112,0.70251924,0.642802103,6.815018575,6.43084236,6.819888591,6.908007672,7.007114696,6.80235214,6.714604544,6.811150524,6.633198659,6.265063307,6.299245934,6.585141204,ENSMUSG00000026134
Rab23,74,0.04743684,0.476868437,131.43451,48.11243924,0.25975394,6.554147053,0.8998897,0.946189372,6.983519211,6.640855821,6.734835031,6.463401942,6.730786902,6.933217105,6.634775323,6.86412253,6.14291933,5.922246961,6.095610685,6.515502991,ENSMUSG00000004768
Bag2,75,1.0,1.0,128.96806,24.63108574,0.071429158,7.130471835,0.23256071,3.203030082,7.134381799,7.195628842,7.100475861,7.443774221,7.082488275,6.925376769,6.775432619,7.146632235,7.162520267,7.505680799,6.958455475,7.009141296,ENSMUSG00000042215
Zfp451,76,0.10137856,0.674581865,127.819244,20.34306457,0.233034376,7.997594689,0.5796822,1.101013408,8.450135535,8.067482895,7.947105164,7.959303683,7.770305149,8.11822427,7.876877882,7.616852524,7.714206526,8.412692765,7.970642693,7.863407377,ENSMUSG00000042197
Bend6,77,0.14152644,0.725611502,130.3421,124.467539,0.704757928,4.946717589,0.725752,1.189795329,5.90730883,3.372849804,5.581743013,3.750951154,4.189640752,4.745861914,5.530718561,4.82266825,4.217193644,6.00577577,5.723414206,5.217037044,ENSMUSG00000042182
Dst,78,0.776108264,1.0,131.31723,22.98976493,0.068756692,8.233540714,0.3021574,1.967148214,8.251109939,8.350914675,8.339831191,8.052552494,8.290861714,8.224277064,8.182215672,8.245013321,8.291822316,7.999065749,8.435541878,8.204983978,ENSMUSG00000026131
Gm26788,79,0.36385024,0.964795874,127.52467,56.82931001,0.360192369,2.259149691,0.69986856,1.589148312,,1.622853889,2.976776136,3.218596843,3.266612283,1.578720035,,,2.222361638,2.20622766,1.619830158,,ENSMUSG00000096992
Gm37233,80,0.849317503,1.0,127.2494,113.4132753,0.346595763,2.666446979,0.2790374,2.27466465,4.34445814,2.042558596,1.776314665,1.914412795,,2.314433888,4.490804868,1.632224749,3.058859212,2.683023979,2.039167453,3.482828356,ENSMUSG00000102336
Ccdc115,81,0.33350625,0.941601884,127.51646,83.20898502,0.203929909,6.559880308,0.6831562,1.535005409,6.367219229,6.341162356,6.554243596,6.269857841,7.118748009,6.519507658,6.848029503,6.512479493,6.922000377,6.265063307,6.695335934,6.515502991,ENSMUSG00000042111
Imp4,82,0.09492561,0.657249604,130.27213,107.8139539,0.149566227,8.500211049,0.8410261,1.086780362,8.140254191,8.633754153,8.371873659,8.216006513,8.427223713,8.520732733,8.623845492,8.753152732,8.496082358,8.523126975,8.614097808,8.724166079,ENSMUSG00000026127
Ptpn18,83,0.235911494,0.833277411,129.30865,6.174033478,0.711173084,3.938471618,0.39649886,0.901663194,4.34445814,4.223315388,3.049020903,3.418677379,4.319938871,3.615879324,2.46541957,3.52350337,3.292746569,5.584683473,5.094836352,3.748679497,ENSMUSG00000026126
Fam168b,87,0.876196934,1.0,131.16762,4.175194949,0.215301271,8.596570425,0.2733728,0.812322542,8.656036299,9.206119922,8.669846278,8.31342547,7.613964217,8.623645029,8.564759572,8.65134652,8.810746736,8.571905851,8.575413669,8.590856268,ENSMUSG00000037503
Plekhb2,88,0.462020937,1.0,129.58319,18.56142484,0.264502204,5.322587518,0.33181915,1.184032544,5.347049479,5.755844641,5.176711831,5.545303015,5.07769516,5.371673615,4.814409539,4.590899738,5.444010308,5.411721518,5.778947128,5.302216472,ENSMUSG00000026123
Hs6st1,89,0.16370116,0.759408772,127.06436,8.089168494,0.257312012,7.172457688,0.6531222,1.231383786,7.078208956,7.531892582,7.391933194,7.004521194,6.730786902,7.038729904,7.274054397,6.608745735,7.255461811,7.272615781,7.062821832,7.61138015,ENSMUSG00000045216
Uggt1,90,1.0,1.0,130.82188,124.9256972,0.150020513,7.919937048,0.25732937,1.089651796,7.902168104,7.837578272,7.879368933,7.967308798,7.931873412,7.919429833,8.009398553,7.436231325,8.085300635,8.19863321,8.023330577,8.047368746,ENSMUSG00000037470
Neurl3,91,1.0,1.0,127.07712,46.51738838,0.761562065,2.019545555,0.14109221,0.799711308,1.051750439,1.028511431,3.622813348,3.750951154,3.708559453,2.314433888,1.091340234,,0.793532547,1.489201377,2.852031921,1.705839885,ENSMUSG00000047180
Arid5a,92,0.02791356,0.470136038,130.96663,58.36316189,0.712883809,4.162810756,0.681339,0.82850081,3.794574201,4.301480165,5.023765549,4.533365757,5.345880759,4.555808076,4.561593558,4.71143319,4.378474328,1.489201377,4.297227866,3.482828356,ENSMUSG00000037447
Kansl3,93,0.75777025,1.0,131.10905,33.38664659,0.072056102,7.057899492,0.470936,2.675807785,6.958842799,7.439842946,7.206943638,7.050459988,6.730786902,7.291419662,6.833799436,7.125091426,7.140194416,6.513597557,7.106888921,7.316083758,ENSMUSG00000010453
Lman2l,94,0.96059601,1.0,131.51334,125.5859852,0.061019322,7.041023906,0.7395504,5.243179337,7.240563344,7.122146157,6.723841915,7.109521189,7.064010833,6.776436283,6.441859108,7.791099013,6.80387701,6.953018396,7.170564136,7.23174345,ENSMUSG00000001143
Cnnm4,95,1.0,1.0,128.34625,16.3415524,0.304940618,5.191014247,0.11924908,1.098038708,5.623134114,4.375626769,5.285383832,5.952596304,4.748005623,5.461158191,5.259789269,3.972632576,4.378474328,5.787120511,5.298573558,5.818226906,ENSMUSG00000037408
Cnnm3,96,1.0,1.0,127.69744,36.58262215,0.098433515,6.768949674,0.12897769,1.940778394,6.422408652,7.226010676,6.684692636,6.593224104,7.154118714,6.933217105,6.478908234,6.727856895,6.578899945,6.797628486,6.590600105,7.009141296,ENSMUSG00000001138
Ankrd23,97,1.0,1.0,130.2688,62.19876979,0.422046544,4.769702678,0.12497845,0.67962382,4.95629925,5.514642751,4.658497245,4.020841692,3.708559453,4.945125789,4.925937241,5.353966342,5.343369609,3.770971404,4.297227866,4.255312132,ENSMUSG00000067653
Ankrd39,98,1.0,1.0,128.63345,26.61444494,0.108940326,5.396700093,0.117175356,0.89415956,5.525687736,5.670049514,4.892476139,5.457096981,5.571941377,5.565732261,5.126046318,4.71143319,5.262996248,5.471709247,5.443091563,5.665851327,ENSMUSG00000079610
Sema4c,99,0.78021889,1.0,128.09052,24.46348638,0.160989097,6.829717814,0.37443686,2.794962115,6.526831027,6.938643961,7.138225827,6.988877343,6.418082105,7.060369677,6.515029692,6.608745735,6.822691316,6.725542764,7.299582004,6.550742232,ENSMUSG00000026121
D430040D24Rik,100,0.106247953,0.682489602,127.364914,119.5974582,0.877883301,4.013423535,0.53895354,1.049400242,4.266167414,4.4461482,3.419808631,1.253869348,2.153654575,4.187536231,2.73413388,5.560652149,4.378474328,5.349130857,3.855693297,5.126511147,ENSMUSG00000087589
Fam178b,101,0.900601,1.0,132.76434,101.4244872,0.163611297,1.59058557,0.7356122,3.832421784,,1.028511431,1.776314665,2.365805982,,0.733223357,2.73413388,1.632224749,0.793532547,,,1.705839885,ENSMUSG00000046337
Cox5b,102,0.182329,0.782466531,130.25113,82.92044419,0.10407666,8.793113697,0.54380864,1.264708268,8.64060345,8.728759906,8.702411784,8.812741344,8.850227235,8.932182009,8.81344574,8.880743919,8.857112528,8.745971612,8.523521845,9.090261159,ENSMUSG00000061518
Actr1b,103,0.984064,1.0,127.210785,2.024622523,0.032309627,8.958454989,0.72808784,7.049525858,8.794958383,8.942049592,9.173578567,8.907315559,8.778375974,9.098296192,8.780437767,9.061712152,8.994125735,8.96527792,8.717200619,9.278076507,ENSMUSG00000037351
Tmem131,104,0.85433049,1.0,125.98349,100.2544759,0.158387996,7.317955362,0.3368722,3.294788715,7.794721111,7.784129512,6.251539329,6.83988081,7.575345804,7.016760595,8.274663488,6.889896575,7.593414398,6.569573644,7.461081006,7.827938338,ENSMUSG00000026116
Gm38115,105,0.166939863,0.764599027,129.084,4.108871323,0.477229857,2.755188979,0.45347455,1.066682522,3.260680378,2.367279785,2.548683312,2.365805982,,2.930451735,1.705508062,2.867841089,2.222361638,2.683023979,3.506772358,3.748679497,ENSMUSG00000102930
Inpp4a,106,0.241407471,0.841453232,129.23146,76.10095529,0.191084639,5.581104121,0.39345017,1.334805117,5.456863397,5.184170185,6.019513004,5.66825711,5.405802484,5.772156836,5.846391567,5.902010487,5.749495818,4.987534608,5.542708358,5.63334518,ENSMUSG00000026113
Coa5,107,1.0,1.0,130.09593,115.9502997,0.044267566,7.783073089,0.1940474,1.351240104,7.921453014,7.889117406,7.752593175,7.686154948,7.70024619,7.557998068,7.715502076,8.097968152,7.871558255,7.779309429,7.988419979,7.405422306,ENSMUSG00000026112
Unc50,108,0.39753025,0.992887168,127.320564,79.02841893,0.156660028,7.367959195,0.7479195,1.654506754,6.842257537,7.56396063,7.356784381,7.564782384,7.424182942,7.391561226,7.676164366,7.418632159,7.412742577,7.167714055,7.073965436,7.586125791,ENSMUSG00000026111
Mgat4a,109,0.65545216,1.0,126.01755,68.1914731,0.290328479,5.18333138,0.73246115,2.254929643,5.143123756,4.4461482,5.605894413,5.587462808,5.149558135,5.625021501,5.665382224,5.353966342,4.922794253,3.950345441,5.372641391,5.600089703,ENSMUSG00000026110
Tsga10,111,1.0,1.0,130.44157,6.228126391,0.194786472,4.863141474,0.2331938,1.470292627,4.620994446,5.836822769,4.987457415,4.349593491,4.189640752,4.745861914,4.629070714,4.71143319,5.626400751,4.987534608,5.137950635,4.255312132,ENSMUSG00000060771
Lipt1,112,0.59675625,1.0,127.53003,95.39606241,0.516699453,3.757673331,0.6280238,2.076439593,3.552184696,2.367279785,4.406842862,3.418677379,4.189640752,2.799323923,5.530718561,4.45937037,3.670502131,1.489201377,4.957177912,4.693992409,ENSMUSG00000037216
Mitd1,113,1.0,1.0,130.31184,12.44386446,0.055540415,6.6282389,0.19275662,2.418194165,7.066707079,6.515272475,6.62094202,6.74993291,6.018286933,6.750046358,6.698988171,6.545287166,6.775187349,6.649664897,6.73799515,6.36525098,ENSMUSG00000026088
Mrpl30,114,0.912090546,1.0,131.0539,120.9756753,0.023915341,9.093338848,0.2678611,1.261361099,9.132188007,8.863701607,9.132603944,9.098023387,9.079090663,9.159732347,8.856313488,9.033083609,9.20957671,9.33587868,9.360248967,9.06000752,ENSMUSG00000026087
Txndc9,115,0.71757841,1.0,127.26141,121.5256982,0.053736301,9.61519514,0.4887073,2.481605493,9.705208768,9.635713849,9.529743965,9.279357978,9.80203937,9.454844829,9.588506294,9.730236209,9.558636683,9.916054166,9.478181013,9.582613592,ENSMUSG00000058407
Eif5b,116,0.35034561,0.953975939,126.99871,26.27621433,0.112813081,11.20607229,0.50724673,1.56618728,11.18248084,11.43257486,11.17372471,11.18368634,11.38499395,11.0465908,11.17997397,10.97793124,11.09183695,11.31078662,11.12275855,11.22952866,ENSMUSG00000026083
Rev1,117,0.43599609,1.0,126.94645,88.89828161,0.169521926,6.499036411,0.65480095,1.727873119,6.290187298,6.225625943,6.673309187,6.48586654,6.683152991,6.365778876,6.760464345,6.512479493,6.765495928,6.749973736,6.559223862,6.105712376,ENSMUSG00000026082
Aff3,118,0.309907713,0.914519782,129.62343,4.126041872,0.376904812,3.940212757,0.36417204,1.233380235,3.794574201,4.639123483,4.321910168,2.365805982,3.708559453,4.134116322,3.748236572,4.314635585,3.751284618,,4.219075756,3.865238612,ENSMUSG00000037138
