sample,Gene,value,group,replicate
S_TP_120_REP_3,Lactb2,6.75772584,Somite,3
S_TP_30_REP_1,Eya1,8.414768811,Somite,1
S_TP_30_REP_2,Eya1,9.497594008,Somite,2
S_TP_30_REP_3,Eya1,8.801620906,Somite,3
S_TP_60_REP_1,Eya1,8.306329718,Somite,1
S_TP_60_REP_2,Eya1,8.550983754,Somite,2
S_TP_60_REP_3,Eya1,8.656223999,Somite,3
S_TP_90_REP_1,Eya1,9.030126299,Somite,1
S_TP_90_REP_2,Eya1,9.180086015,Somite,2
S_TP_90_REP_3,Eya1,8.741741687,Somite,3
S_TP_120_REP_1,Eya1,8.524166729,Somite,1
S_TP_120_REP_2,Eya1,9.010709237,Somite,2
S_TP_120_REP_3,Eya1,8.689626381,Somite,3
S_TP_30_REP_1,Msc,3.868962357,Somite,1
S_TP_30_REP_2,Msc,4.655167853,Somite,2
S_TP_30_REP_3,Msc,4.662725218,Somite,3
S_TP_60_REP_1,Msc,4.211872317,Somite,1
S_TP_60_REP_2,Msc,5.263265821,Somite,2
S_TP_60_REP_3,Msc,4.234683009,Somite,3
S_TP_90_REP_1,Msc,3.338350232,Somite,1
S_TP_90_REP_2,Msc,3.400556595,Somite,2
S_TP_90_REP_3,Msc,4.79935276,Somite,3
S_TP_120_REP_1,Msc,4.383896436,Somite,1
S_TP_120_REP_2,Msc,4.306103938,Somite,2
S_TP_120_REP_3,Msc,4.958155618,Somite,3
S_TP_30_REP_1,Trpa1,3.13382566,Somite,1
S_TP_30_REP_2,Trpa1,2.839016877,Somite,2
S_TP_30_REP_3,Trpa1,2.739155822,Somite,3
S_TP_60_REP_1,Trpa1,2.371296304,Somite,1
S_TP_60_REP_2,Trpa1,3.37177351,Somite,2
S_TP_60_REP_3,Trpa1,2.411845009,Somite,3
S_TP_90_REP_3,Trpa1,4.359220752,Somite,3
S_TP_120_REP_1,Trpa1,4.118520599,Somite,1
S_TP_120_REP_2,Trpa1,4.078295329,Somite,2
S_TP_120_REP_3,Trpa1,3.43909956,Somite,3
S_TP_30_REP_1,Kcnb2,5.16989199,Somite,1
S_TP_30_REP_2,Kcnb2,6.091232698,Somite,2
S_TP_30_REP_3,Kcnb2,4.795041431,Somite,3
S_TP_60_REP_1,Kcnb2,6.386230751,Somite,1
S_TP_60_REP_2,Kcnb2,5.141145827,Somite,2
S_TP_60_REP_3,Kcnb2,4.463853195,Somite,3
S_TP_90_REP_1,Kcnb2,4.936499419,Somite,1
S_TP_90_REP_2,Kcnb2,3.200755875,Somite,2
S_TP_90_REP_3,Kcnb2,5.489555237,Somite,3
S_TP_120_REP_1,Kcnb2,4.607958984,Somite,1
S_TP_120_REP_2,Kcnb2,6.012775775,Somite,2
S_TP_120_REP_3,Kcnb2,5.056289009,Somite,3
S_TP_30_REP_1,Terf1,8.663326563,Somite,1
S_TP_30_REP_2,Terf1,7.900474805,Somite,2
S_TP_30_REP_3,Terf1,8.416196774,Somite,3
S_TP_60_REP_1,Terf1,8.252057209,Somite,1
S_TP_60_REP_2,Terf1,8.425802516,Somite,2
S_TP_60_REP_3,Terf1,8.433139601,Somite,3
S_TP_90_REP_1,Terf1,8.332195098,Somite,1
S_TP_90_REP_2,Terf1,8.235829653,Somite,2
S_TP_90_REP_3,Terf1,8.314064504,Somite,3
S_TP_120_REP_1,Terf1,8.28553538,Somite,1
S_TP_120_REP_2,Terf1,8.224490573,Somite,2
S_TP_120_REP_3,Terf1,8.439844254,Somite,3
S_TP_30_REP_1,Rpl7,13.8803308,Somite,1
S_TP_30_REP_2,Rpl7,13.21139566,Somite,2
S_TP_30_REP_3,Rpl7,13.75852185,Somite,3
S_TP_60_REP_1,Rpl7,13.94899108,Somite,1
S_TP_60_REP_2,Rpl7,13.90887727,Somite,2
S_TP_60_REP_3,Rpl7,13.75877218,Somite,3
S_TP_90_REP_1,Rpl7,13.88043558,Somite,1
S_TP_90_REP_2,Rpl7,13.75356152,Somite,2
S_TP_90_REP_3,Rpl7,13.88739691,Somite,3
S_TP_120_REP_1,Rpl7,13.90991637,Somite,1
S_TP_120_REP_2,Rpl7,14.01418312,Somite,2
S_TP_120_REP_3,Rpl7,13.89903774,Somite,3
S_TP_30_REP_1,Rdh10,7.610580985,Somite,1
S_TP_30_REP_2,Rdh10,8.188766581,Somite,2
S_TP_30_REP_3,Rdh10,7.913172738,Somite,3
S_TP_60_REP_1,Rdh10,7.348316186,Somite,1
S_TP_60_REP_2,Rdh10,8.003426612,Somite,2
S_TP_60_REP_3,Rdh10,7.769226975,Somite,3
S_TP_90_REP_1,Rdh10,8.170456482,Somite,1
S_TP_90_REP_2,Rdh10,7.586485037,Somite,2
S_TP_90_REP_3,Rdh10,7.660626492,Somite,3
S_TP_120_REP_1,Rdh10,7.642252493,Somite,1
S_TP_120_REP_2,Rdh10,7.946078933,Somite,2
S_TP_120_REP_3,Rdh10,8.011739639,Somite,3
S_TP_30_REP_1,Stau2,5.982326423,Somite,1
S_TP_30_REP_2,Stau2,6.485675168,Somite,2
S_TP_30_REP_3,Stau2,6.583211863,Somite,3
S_TP_60_REP_1,Stau2,5.852178478,Somite,1
S_TP_60_REP_2,Stau2,7.264365843,Somite,2
S_TP_60_REP_3,Stau2,6.386285654,Somite,3
S_TP_90_REP_1,Stau2,6.375566338,Somite,1
S_TP_90_REP_2,Stau2,6.488204837,Somite,2
S_TP_90_REP_3,Stau2,6.807885409,Somite,3
S_TP_120_REP_1,Stau2,6.451653066,Somite,1
S_TP_120_REP_2,Stau2,6.625881655,Somite,2
S_TP_120_REP_3,Stau2,6.750414677,Somite,3
